"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","2","2006","2006-08-23","Hard Coral","48.24"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","2","2006","2006-08-23","Other","9.53"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","2","2006","2006-08-23","Soft Coral","0"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","2","2006","2006-08-23","Algae","41.13"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","2","2006","2006-08-23","Hard Coral","31.38"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","2","2006","2006-08-23","Other","27"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","2","2006","2006-08-23","Soft Coral","0.5"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","4","2008","2008-09-16","Algae","22.38"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","4","2008","2008-09-16","Hard Coral","64.25"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","4","2008","2008-09-16","Other","13.38"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","4","2008","2008-09-16","Soft Coral","0"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","4","2008","2008-09-16","Algae","45.63"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","4","2008","2008-09-16","Hard Coral","32.75"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","4","2008","2008-09-16","Other","21.25"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","4","2008","2008-09-16","Soft Coral","0.38"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","6","2010","2010-07-15","Algae","21.5"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","6","2010","2010-07-15","Hard Coral","58.75"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","6","2010","2010-07-15","Other","19.75"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","6","2010","2010-07-15","Soft Coral","0"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","6","2010","2010-07-15","Algae","33.25"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","6","2010","2010-07-15","Hard Coral","33.63"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","6","2010","2010-07-15","Other","33"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","6","2010","2010-07-15","Soft Coral","0.13"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","8","2012","2012-06-22","Algae","34.92"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","8","2012","2012-06-22","Hard Coral","39.19"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","8","2012","2012-06-22","Other","25.9"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","8","2012","2012-06-22","Soft Coral","0"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","8","2012","2012-06-22","Algae","52.38"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","8","2012","2012-06-22","Hard Coral","13.63"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","8","2012","2012-06-22","Other","33.75"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","8","2012","2012-06-22","Soft Coral","0.25"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","10","2014","2014-05-25","Algae","27.38"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","10","2014","2014-05-25","Hard Coral","40.75"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","10","2014","2014-05-25","Other","31.88"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","10","2014","2014-05-25","Soft Coral","0"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","10","2014","2014-05-25","Algae","39.38"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","10","2014","2014-05-25","Hard Coral","14.63"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","10","2014","2014-05-25","Other","45.63"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","10","2014","2014-05-25","Soft Coral","0.38"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","12","2016","2016-05-10","Algae","32.13"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","12","2016","2016-05-10","Hard Coral","47.63"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","12","2016","2016-05-10","Other","20.13"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","12","2016","2016-05-10","Soft Coral","0.13"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","12","2016","2016-05-10","Algae","35"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","12","2016","2016-05-10","Hard Coral","20.75"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","12","2016","2016-05-10","Other","42.38"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","12","2016","2016-05-10","Soft Coral","1.88"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","14","2018","2018-06-13","Algae","26.75"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","14","2018","2018-06-13","Hard Coral","53.5"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","14","2018","2018-06-13","Other","19.75"
"Burdekin","Burdekin","Lady Elliot","5","1","-18.680167","146.333033","IN","14","2018","2018-06-13","Soft Coral","0"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","14","2018","2018-06-13","Algae","40.88"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","14","2018","2018-06-13","Hard Coral","27.25"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","14","2018","2018-06-13","Other","29.63"
"Burdekin","Burdekin","Lady Elliot","5","2","-18.68235","146.332067","IN","14","2018","2018-06-13","Soft Coral","2.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","1","2005","2005-05-17","Algae","71"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","1","2005","2005-05-17","Hard Coral","17.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","1","2005","2005-05-17","Other","11.88"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","1","2005","2005-05-17","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","1","2005","2005-05-17","Algae","77"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","1","2005","2005-05-17","Hard Coral","20.63"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","1","2005","2005-05-17","Other","1.25"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","1","2005","2005-05-17","Soft Coral","1.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","2","2006","2006-08-22","Algae","73.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","2","2006","2006-08-22","Hard Coral","16.07"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","2","2006","2006-08-22","Other","10.55"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","2","2006","2006-08-22","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","2","2006","2006-08-22","Algae","86.25"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","2","2006","2006-08-22","Hard Coral","12.75"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","2","2006","2006-08-22","Other","0.63"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","2","2006","2006-08-22","Soft Coral","0.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","3","2007","2007-06-06","Algae","65.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","3","2007","2007-06-06","Hard Coral","15.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","3","2007","2007-06-06","Other","19.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","3","2007","2007-06-06","Soft Coral","0.25"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","3","2007","2007-06-06","Algae","73.63"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","3","2007","2007-06-06","Hard Coral","24.5"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","3","2007","2007-06-06","Other","1"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","3","2007","2007-06-06","Soft Coral","0.88"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","4","2008","2008-06-03","Algae","62.75"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","4","2008","2008-06-03","Hard Coral","16.5"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","4","2008","2008-06-03","Other","20.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","4","2008","2008-06-03","Soft Coral","0.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","4","2008","2008-06-03","Algae","78.63"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","4","2008","2008-06-03","Hard Coral","21"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","4","2008","2008-06-03","Other","0.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","4","2008","2008-06-03","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","5","2009","2009-07-02","Algae","68.63"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","5","2009","2009-07-02","Hard Coral","14.88"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","5","2009","2009-07-02","Other","16.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","5","2009","2009-07-02","Soft Coral","0.25"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","5","2009","2009-07-02","Algae","77.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","5","2009","2009-07-02","Hard Coral","21.75"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","5","2009","2009-07-02","Other","0.63"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","5","2009","2009-07-02","Soft Coral","0.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","6","2010","2010-07-06","Algae","65.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","6","2010","2010-07-06","Hard Coral","12.63"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","6","2010","2010-07-06","Other","22.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","6","2010","2010-07-06","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","6","2010","2010-07-06","Algae","83.25"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","6","2010","2010-07-06","Hard Coral","15.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","6","2010","2010-07-06","Other","1"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","6","2010","2010-07-06","Soft Coral","0.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","7","2011","2011-06-02","Algae","57.75"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","7","2011","2011-06-02","Hard Coral","14.5"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","7","2011","2011-06-02","Other","27.63"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","7","2011","2011-06-02","Soft Coral","0.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","7","2011","2011-06-02","Algae","84.88"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","7","2011","2011-06-02","Hard Coral","8"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","7","2011","2011-06-02","Other","7.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","7","2011","2011-06-02","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","8","2012","2012-06-23","Algae","64.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","8","2012","2012-06-23","Hard Coral","12.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","8","2012","2012-06-23","Other","23.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","8","2012","2012-06-23","Soft Coral","0.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","8","2012","2012-06-23","Algae","87.12"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","8","2012","2012-06-23","Hard Coral","7.28"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","8","2012","2012-06-23","Other","5.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","8","2012","2012-06-23","Soft Coral","0.21"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","9","2013","2013-06-03","Algae","62.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","9","2013","2013-06-03","Hard Coral","15"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","9","2013","2013-06-03","Other","22.63"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","9","2013","2013-06-03","Soft Coral","0.25"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","9","2013","2013-06-03","Algae","86.5"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","9","2013","2013-06-03","Hard Coral","7.88"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","9","2013","2013-06-03","Other","5.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","9","2013","2013-06-03","Soft Coral","0.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","10","2014","2014-06-28","Algae","58.5"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","10","2014","2014-06-28","Hard Coral","18"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","10","2014","2014-06-28","Other","23.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","10","2014","2014-06-28","Soft Coral","0.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","10","2014","2014-06-28","Algae","84"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","10","2014","2014-06-28","Hard Coral","11.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","10","2014","2014-06-28","Other","4.88"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","10","2014","2014-06-28","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","11","2015","2015-05-22","Algae","64.63"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","11","2015","2015-05-22","Hard Coral","15.75"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","11","2015","2015-05-22","Other","19.63"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","11","2015","2015-05-22","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","11","2015","2015-05-22","Algae","84.38"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","11","2015","2015-05-22","Hard Coral","12"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","11","2015","2015-05-22","Other","3.5"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","11","2015","2015-05-22","Soft Coral","0.13"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","12","2016","2016-06-08","Algae","51.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","12","2016","2016-06-08","Hard Coral","26.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","12","2016","2016-06-08","Other","21.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","12","2016","2016-06-08","Soft Coral","1.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","12","2016","2016-06-08","Algae","84.5"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","12","2016","2016-06-08","Hard Coral","10.75"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","12","2016","2016-06-08","Other","4.75"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","12","2016","2016-06-08","Soft Coral","0"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","13","2017","2017-05-01","Algae","56.5"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","13","2017","2017-05-01","Hard Coral","21.38"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","13","2017","2017-05-01","Other","21.25"
"Burdekin","Burdekin","Magnetic","2","1","-19.154833","146.868517","IN","13","2017","2017-05-01","Soft Coral","0.88"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","13","2017","2017-05-01","Algae","87.13"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","13","2017","2017-05-01","Hard Coral","10"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","13","2017","2017-05-01","Other","2.63"
"Burdekin","Burdekin","Magnetic","2","2","-19.156217","146.86215","IN","13","2017","2017-05-01","Soft Coral","0.25"
"Burdekin","Burdekin","Magnetic","5","1","-19.15495","146.868483","IN","1","2005","2005-05-17","Algae","73.25"
