SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
213041461,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,27,22,0,5,0,0,0,3,0,75,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,16,6,9,8,3,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,17,22,24,9,4,10,8,0,0,6,0,0,0,3,101,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,59,61,18,18,4,3,0,3,0,0,3,171,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,3,15,44,90,183,144,47,4,9,3,8,5,3,20,588,3,74,123,173,239,490,423,298,34,37,50,48,29,48,56,2124
213041462,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,14,0,0,0,0,0,7,26,28,0,0,3,3,0,4,0,82,0,0,0,0,0,0,3,3,0,3,3,0,0,0,4,17,0,0,0,30,8,21,26,5,0,0,0,0,3,0,0,93,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,21,0,0,7,11,8,3,9,13,0,0,11,3,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,48,108,57,28,7,3,4,14,9,9,9,290,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,20,0,0,11,34,61,160,179,82,11,20,10,12,7,3,8,586,0,7,49,147,193,488,732,604,96,105,88,89,72,51,52,2764
213041463,0,0,0,0,10,0,21,26,11,0,0,0,0,0,0,70,0,0,0,5,10,49,56,58,0,12,3,7,8,7,0,232,0,0,0,0,3,9,16,4,0,0,4,3,7,0,3,53,0,0,3,75,29,42,37,8,0,0,0,0,0,0,8,218,0,0,0,12,4,13,16,4,0,0,0,0,0,0,3,48,0,14,36,66,29,30,40,70,6,11,3,10,3,3,13,328,0,0,0,3,0,3,17,11,9,7,3,0,5,5,0,59,0,0,0,0,101,133,62,52,5,4,14,8,12,3,16,413,0,0,0,0,3,0,0,3,4,3,3,0,0,3,0,17,0,14,21,142,198,419,497,190,31,34,36,37,24,22,35,1704,0,108,259,586,618,1354,1822,1391,198,208,269,200,224,150,204,7591
213051361,0,0,0,0,3,0,11,16,0,0,0,7,0,0,0,40,0,0,0,4,0,46,35,49,10,3,22,3,5,6,0,196,0,0,0,0,6,3,10,68,9,11,3,16,7,0,0,136,0,0,4,61,15,8,9,9,0,0,0,0,0,0,3,109,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,8,0,17,97,182,54,50,41,36,6,4,3,0,4,0,18,516,0,0,0,0,0,5,17,6,0,0,0,3,7,0,0,43,0,0,0,0,22,30,16,7,0,5,3,0,0,3,5,96,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,13,36,160,172,202,242,292,54,27,49,45,27,29,45,1392,0,149,457,716,582,739,993,1333,202,205,228,191,167,116,203,6273
213051362,0,0,3,7,0,3,9,10,0,0,8,3,0,0,0,42,0,0,5,4,10,37,27,48,13,15,11,13,9,6,3,202,0,0,0,0,5,15,15,93,19,3,21,11,8,0,0,196,0,0,4,42,9,6,7,3,0,0,0,0,0,0,0,74,0,0,0,11,3,3,6,0,0,0,0,0,0,0,0,27,0,52,145,199,57,49,24,42,7,3,3,5,0,0,16,603,0,0,0,8,0,3,3,0,0,0,0,0,0,0,0,23,0,0,0,0,39,45,28,28,8,12,7,6,0,3,7,187,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,15,51,117,132,221,260,453,75,89,78,106,110,62,56,1822,0,232,463,629,491,892,1069,1624,273,291,338,344,352,195,212,7414
213051363,0,0,0,0,3,3,4,11,0,3,0,3,3,0,0,34,0,0,0,0,0,14,16,16,0,0,0,7,0,0,0,49,0,0,0,0,0,3,23,57,22,12,20,19,19,14,3,195,0,0,0,10,3,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,63,43,8,15,23,14,3,13,3,11,3,0,3,212,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,18,0,0,0,0,40,40,7,8,4,11,3,0,3,5,5,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,23,56,97,138,242,36,45,45,50,72,32,39,883,0,33,104,131,188,367,858,1292,208,275,275,370,357,208,135,4795
213051365,0,0,3,4,3,0,50,28,8,3,3,6,4,0,0,116,0,0,0,0,3,58,134,212,21,19,24,20,19,3,3,512,0,0,0,0,3,13,16,25,0,4,0,0,3,0,5,66,0,0,3,34,15,26,22,0,0,0,0,3,0,0,7,109,0,0,0,5,6,3,3,0,0,0,0,0,0,0,0,21,3,29,66,131,68,50,61,94,9,15,3,9,13,3,15,575,0,0,0,3,0,3,15,20,0,4,8,4,6,0,0,69,0,0,0,0,45,48,23,34,12,8,5,3,4,8,0,184,0,0,0,0,0,0,8,28,0,0,5,3,5,3,0,52,0,4,29,95,134,423,1021,814,155,117,127,107,101,67,100,3302,4,100,253,414,490,1337,3911,5935,774,847,772,776,768,510,437,17329
213051366,0,0,0,0,4,0,10,17,0,4,0,5,5,0,3,45,0,0,0,3,3,25,49,103,15,22,25,13,14,5,6,288,0,0,0,0,5,10,20,13,0,3,0,0,3,0,3,57,0,0,0,20,7,7,6,10,0,0,3,0,0,0,5,63,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,17,0,5,25,33,18,20,34,32,7,13,6,14,3,0,23,230,0,0,0,0,0,0,8,19,3,10,7,6,0,0,4,58,0,0,0,3,37,93,40,47,4,14,3,15,3,3,35,298,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,30,0,3,8,46,88,329,768,659,114,85,114,95,99,47,148,2585,0,30,90,173,276,904,2683,4344,687,721,680,679,614,353,645,12882
213051368,0,0,0,0,4,0,10,10,0,0,3,0,0,0,0,35,0,0,0,3,0,0,10,9,0,6,8,3,0,3,0,41,0,0,0,0,0,0,5,28,21,7,5,10,38,19,0,132,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,28,117,136,47,45,36,21,0,0,4,0,0,0,11,459,0,0,0,5,9,3,5,7,0,0,0,4,0,0,3,38,0,0,3,0,9,8,16,10,0,0,13,3,0,0,0,57,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,3,12,24,43,29,48,76,93,13,35,28,21,63,51,18,558,17,263,454,363,195,229,330,452,85,102,164,99,157,109,115,3127
213051369,0,0,0,3,3,4,26,25,3,5,0,0,0,0,5,85,0,0,0,3,0,12,36,80,12,7,13,15,9,10,0,204,0,0,0,0,6,10,19,130,0,3,4,4,13,7,6,200,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,4,6,0,0,3,0,0,0,0,18,0,33,126,188,78,46,97,115,9,25,9,12,7,10,19,781,0,0,0,6,3,3,11,13,9,0,4,0,0,0,3,50,0,0,0,0,12,22,18,9,0,3,0,0,3,0,3,76,0,0,0,0,0,0,7,20,0,10,3,0,3,3,0,49,0,8,10,70,90,170,514,485,51,30,50,44,41,34,48,1645,3,91,255,394,344,535,1664,2424,318,303,327,234,251,183,226,7566
213051464,0,0,0,0,3,6,53,94,14,22,17,18,31,23,11,304,0,0,0,0,9,19,17,26,3,3,0,3,3,0,0,89,0,0,0,0,0,0,7,5,0,3,3,0,0,0,0,17,0,0,0,28,13,13,3,3,0,0,3,0,0,0,0,66,0,0,0,0,0,3,6,7,5,0,0,0,0,0,0,23,0,5,17,47,29,40,71,161,40,76,66,32,34,15,12,649,0,0,0,0,3,3,19,12,0,3,0,0,11,0,3,57,0,0,0,0,38,36,18,8,10,5,0,7,0,0,4,126,0,0,0,0,4,0,7,10,3,0,4,3,0,3,0,40,0,7,11,59,52,121,217,183,22,46,46,44,36,18,18,876,0,34,69,230,259,522,1084,1449,326,386,379,311,310,135,152,5643
213051465,0,0,0,5,16,12,62,63,7,22,12,5,18,6,3,237,0,0,0,3,3,28,61,53,8,10,5,5,0,0,0,176,0,0,0,0,3,11,25,11,3,8,0,6,0,3,3,79,0,0,0,42,6,26,25,0,0,0,0,0,0,0,3,105,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,23,0,27,82,132,65,50,97,146,52,42,37,11,18,9,10,773,0,0,0,3,3,0,12,14,5,3,11,3,0,10,0,79,0,0,0,0,86,94,41,24,9,0,3,3,4,3,4,276,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,26,3,11,18,107,131,255,389,254,52,34,51,37,35,18,17,1408,3,95,246,453,534,964,2624,2429,472,493,464,399,401,205,210,9982
213051466,0,0,0,0,3,0,28,66,15,11,5,14,16,12,0,179,0,0,0,0,0,15,36,64,5,3,4,0,10,3,0,144,0,0,0,0,5,5,8,7,3,0,3,0,0,0,3,34,0,0,0,7,6,0,6,3,0,3,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,17,32,32,22,74,174,40,59,30,33,25,6,6,544,0,0,0,0,3,0,18,26,9,8,3,5,4,4,0,77,0,0,0,0,18,29,12,13,4,3,0,4,5,0,0,88,0,0,0,0,0,0,19,17,0,0,0,3,3,0,0,48,0,0,4,33,53,97,247,238,63,51,28,36,29,17,23,926,0,12,50,131,201,418,1853,2478,517,546,427,371,389,228,218,7836
213051467,0,0,0,3,3,4,6,6,0,3,0,0,0,0,0,29,0,0,0,5,0,21,25,27,9,8,6,8,7,0,3,125,0,0,0,0,4,10,22,188,22,17,19,38,47,41,0,405,0,0,0,17,4,0,6,3,0,3,0,0,0,0,0,34,0,0,0,3,3,0,3,0,0,0,0,3,0,0,0,16,3,58,176,225,69,40,39,44,8,4,0,4,0,0,16,689,0,0,0,9,0,4,4,5,0,3,0,0,0,0,6,43,0,0,0,0,41,40,27,18,3,0,0,4,5,0,3,151,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10,0,18,31,133,131,202,314,549,71,86,101,111,83,48,47,1937,7,198,418,596,464,749,951,1622,264,307,356,347,312,214,193,6987
213051468,0,0,4,0,9,3,14,7,0,0,3,0,0,0,0,34,0,0,0,4,0,0,5,11,3,3,0,0,5,0,0,35,0,0,0,0,3,0,8,57,8,5,4,5,6,5,3,107,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,18,111,140,70,49,32,30,3,17,4,0,6,0,11,502,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,22,0,0,0,0,0,8,4,11,0,4,0,3,0,4,0,32,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,3,13,50,36,51,100,207,19,26,30,42,15,25,16,634,4,92,241,313,223,237,408,675,82,120,89,88,98,81,71,2831
214011370,0,0,0,4,21,21,20,27,5,15,3,0,3,0,3,123,0,0,10,25,19,35,35,33,5,4,9,8,0,3,7,194,0,0,0,0,3,3,9,14,3,0,6,0,3,0,0,47,0,3,0,3,3,0,4,0,0,0,0,0,0,0,0,14,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,18,3,59,175,304,170,92,57,51,11,8,9,3,6,3,67,1022,0,3,3,4,3,5,7,3,0,0,0,0,0,0,0,34,0,0,0,0,9,16,5,6,0,3,3,7,0,4,0,55,0,0,0,0,0,0,7,13,0,0,0,4,0,0,0,31,0,8,31,96,120,152,201,151,19,22,9,24,4,7,27,864,6,173,337,616,551,710,868,873,140,143,135,121,75,48,220,5011
214011371,0,0,0,8,20,6,32,11,4,0,4,0,4,0,3,100,0,0,16,19,8,4,10,18,3,3,3,3,5,3,3,100,0,0,0,0,10,0,9,16,3,8,4,7,7,0,0,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,12,6,124,307,441,179,143,143,103,23,30,16,16,3,7,49,1594,0,0,3,9,8,13,18,11,3,0,0,3,0,0,3,71,0,0,0,0,3,0,0,3,0,0,6,0,3,3,0,26,0,0,0,3,0,5,8,14,0,5,0,0,0,0,5,33,0,31,40,118,73,132,201,118,38,24,39,35,25,14,24,891,10,296,556,819,515,578,762,659,167,156,171,178,153,76,158,5253
214011372,0,0,0,0,0,8,19,14,0,0,0,0,0,0,0,51,0,0,7,15,4,3,11,6,0,3,0,0,3,0,0,54,0,0,0,0,0,0,6,10,0,0,8,4,3,0,0,39,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,14,6,105,303,400,157,97,75,63,6,13,5,3,15,3,38,1293,0,0,0,3,4,9,11,6,0,7,0,3,4,0,0,55,0,0,0,0,0,3,8,6,5,0,3,0,0,0,0,28,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,8,0,26,68,97,66,103,181,129,14,12,16,7,9,3,22,757,14,232,554,698,456,480,624,505,80,82,92,67,79,43,141,4139
214011373,0,0,4,6,14,8,48,14,3,3,0,0,8,6,5,115,0,0,8,9,3,7,3,6,0,0,0,0,0,0,6,38,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,13,6,132,280,418,223,158,179,141,59,34,26,17,4,16,64,1755,0,0,3,7,3,6,20,7,4,0,0,0,0,0,0,62,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,13,0,0,0,0,8,3,14,7,0,0,0,0,0,0,0,32,0,31,35,92,52,53,90,67,12,13,15,15,3,3,10,494,14,283,533,696,455,399,578,464,116,66,70,61,46,38,139,3957
214011374,0,0,0,4,15,24,35,10,0,4,3,4,3,0,3,110,0,3,3,16,3,5,9,3,0,0,0,3,0,0,0,47,0,0,0,0,0,3,12,10,0,8,0,4,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,88,300,521,316,197,152,138,16,14,9,4,8,0,33,1790,0,0,0,5,7,16,10,8,0,3,0,0,0,0,5,54,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,17,0,18,29,82,71,53,73,25,3,6,4,3,4,7,11,387,3,228,541,810,576,468,516,351,56,59,48,51,31,22,76,3828
214011375,0,0,0,0,18,7,12,4,11,0,3,4,0,0,3,61,0,0,3,10,6,8,3,4,3,0,0,0,0,0,0,45,0,0,0,0,3,0,9,7,0,0,3,8,3,4,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,13,6,87,218,283,136,73,92,77,22,15,19,11,5,10,35,1097,0,0,0,3,6,4,14,3,0,6,0,3,3,5,0,60,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,20,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,17,3,19,38,66,53,101,112,73,7,23,15,10,13,3,18,546,18,196,387,524,427,403,475,351,90,81,93,74,63,32,116,3321
214011376,0,0,0,3,12,13,87,86,27,19,11,10,14,4,7,303,0,0,3,8,13,42,29,17,3,0,0,0,0,0,0,117,0,0,0,0,0,3,4,6,0,3,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,0,0,3,22,0,28,90,163,117,95,85,107,18,26,22,20,5,6,23,801,0,0,0,3,0,13,10,11,3,3,3,0,0,0,0,49,0,0,0,0,3,6,3,0,3,0,3,0,0,0,0,28,0,0,0,0,0,0,20,17,4,0,0,0,0,0,0,40,0,6,19,55,56,129,137,66,10,4,10,8,5,6,16,530,0,67,180,324,357,536,707,599,115,96,82,59,64,44,102,3344
214021377,0,0,0,3,10,9,14,4,0,0,0,3,6,0,0,47,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,14,3,67,135,243,116,55,58,69,4,10,12,13,0,3,28,822,0,0,0,9,7,6,11,3,4,0,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,28,33,64,31,31,22,11,0,3,3,3,3,0,3,239,8,241,448,514,252,178,174,132,18,26,34,23,14,19,66,2148
214021378,0,0,4,0,7,4,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,63,67,41,31,37,13,5,3,0,3,0,3,14,321,0,3,0,4,7,0,9,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,6,19,7,9,11,7,0,0,4,0,0,3,5,88,8,78,110,136,101,88,77,33,9,7,3,3,3,6,32,695
214021379,0,0,5,5,19,3,10,6,0,0,0,0,0,0,0,54,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,5,10,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,143,344,514,218,134,140,93,17,13,12,6,3,3,59,1711,0,0,8,9,4,8,13,8,0,0,0,0,0,0,3,52,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,5,20,30,65,41,27,38,25,0,10,0,0,0,3,10,262,13,287,526,748,436,298,304,254,36,46,27,44,22,25,105,3167
214021380,0,0,6,16,17,23,35,24,6,0,4,4,3,0,3,145,0,0,6,14,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,3,3,6,9,6,0,0,0,3,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,9,15,193,458,646,304,200,296,361,80,72,41,36,47,4,100,2854,0,3,0,10,8,10,25,7,3,0,4,0,5,0,3,70,0,0,0,3,4,3,6,0,0,0,0,0,0,0,0,19,0,0,0,0,3,4,3,0,0,0,4,0,0,0,0,14,7,35,60,96,52,48,49,45,0,8,9,10,11,10,21,458,39,449,748,1012,590,450,606,584,153,130,105,95,85,31,196,5263
214021381,0,3,3,8,26,21,44,31,3,0,11,8,0,3,7,158,0,0,7,11,4,4,3,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,6,4,3,0,0,0,5,4,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,8,7,109,225,357,248,188,371,295,53,48,50,51,32,15,51,2094,0,0,3,19,15,20,43,10,3,0,8,3,3,0,4,135,0,0,0,0,12,3,0,0,0,0,0,0,7,0,0,23,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,12,0,24,30,80,66,45,42,30,8,4,6,3,9,10,11,375,13,253,419,620,511,425,701,491,86,82,122,127,104,59,123,4136
214021382,0,0,3,7,17,21,27,34,0,0,0,6,0,0,0,122,0,0,5,4,4,8,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,5,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,13,9,121,270,351,227,153,331,414,66,56,53,25,20,14,55,2168,0,0,5,8,7,12,20,4,0,0,4,3,8,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,4,14,27,68,46,30,44,16,3,6,4,4,3,0,11,275,25,267,461,594,427,348,594,586,107,76,83,64,42,27,106,3803
214021383,0,0,3,0,18,7,7,4,0,0,0,0,0,0,0,48,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,19,0,6,0,7,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,8,101,191,212,87,70,73,70,5,0,0,9,3,3,36,880,0,0,3,12,11,3,6,8,4,0,0,3,0,0,4,46,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,34,51,65,24,23,19,22,11,3,8,5,0,0,5,271,12,360,558,528,232,183,198,163,48,20,24,17,19,9,96,2476
214021384,0,0,0,3,14,9,11,7,0,0,0,0,0,0,0,49,0,0,6,8,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,8,0,7,3,0,0,0,0,26,0,0,4,0,3,3,4,0,0,0,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,19,201,366,424,142,82,97,90,25,8,13,0,14,0,78,1553,0,0,4,13,3,10,7,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,5,34,45,80,47,39,24,24,4,0,0,7,3,0,15,325,32,456,706,714,318,231,256,223,59,39,30,21,36,16,179,3318
214021385,0,0,3,0,9,6,10,8,0,0,0,0,4,0,0,40,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,4,5,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,8,84,251,460,186,125,93,131,13,18,10,7,4,5,44,1429,0,0,0,3,4,4,13,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,19,23,56,39,21,21,15,0,10,3,7,0,4,9,225,11,206,401,670,366,241,240,222,34,41,20,34,31,15,90,2630
215011386,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,28,42,44,4,10,9,10,0,0,0,0,0,0,32,187,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,6,0,0,0,0,4,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,15,6,3,3,12,10,0,0,0,7,19,3,57,150,3,56,91,85,29,51,67,124,32,22,10,17,36,15,217,857
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,31,4,3,6,0,0,0,0,0,0,0,9,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,3,13,4,14,38,45,27,15,25,30,3,3,0,4,4,7,12,234
