SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
213051468,..,48,3,55,0,55,..,79,4,84,0,84,..,114,5,121,0,123,..,150,24,168,0,169,..,23,3,26,0,26,..,24,3,28,0,28,..,48,0,50,3,51,..,442,40,476,5,480,..,192,19,215,3,217,..,9,3,17,0,17,..,5,5,12,0,10,..,20,3,20,0,20,..,56,3,61,0,58,..,17,0,15,0,15,..,35,4,46,0,41,..,7,3,12,0,12,..,27,3,32,0,32,..,19,8,24,0,24,..,27,0,27,0,30,..,19,0,24,0,24,..,68,0,68,0,70,..,13,0,13,0,13,..,129,0,137,0,138,..,50,4,54,3,51,..,31,0,31,0,31,..,21,5,29,0,29,..,11,0,11,0,11,..,28,15,43,0,43,..,422,206,630,13,641,..,1814,376,2192,31,2219,..,39,8,46,546,593,8997,1856,377,2236,575,11809
214011370,..,148,12,154,3,162,..,25,3,25,0,23,..,238,13,249,3,251,..,96,15,112,0,110,..,94,14,104,0,104,..,26,0,26,0,26,..,86,6,89,0,89,..,557,42,597,3,608,..,121,9,127,0,133,..,7,0,9,0,9,..,8,3,7,0,7,..,15,3,17,0,17,..,12,0,12,0,12,..,5,6,14,0,14,..,49,5,50,0,57,..,77,12,87,0,87,..,70,6,75,0,78,..,47,8,53,0,53,..,119,0,125,0,125,..,23,0,24,0,24,..,155,6,165,3,164,..,17,0,17,0,17,..,313,11,320,3,323,..,110,21,130,3,129,..,181,19,203,0,203,..,34,7,39,0,39,..,26,3,30,0,30,..,62,15,79,0,79,..,639,104,741,19,762,..,3032,384,3418,55,3472,..,49,8,61,1249,1302,15935,3080,395,3475,1304,20711
214011371,..,188,30,222,0,223,..,4,0,4,0,4,..,60,7,66,0,70,..,40,3,49,0,49,..,45,7,46,0,46,..,11,0,10,0,10,..,30,0,30,0,30,..,189,11,203,3,205,..,122,16,136,0,136,..,26,0,30,0,30,..,11,3,13,0,13,..,12,0,12,0,12,..,6,0,6,0,6,..,28,0,26,0,26,..,44,8,51,0,51,..,101,37,137,0,137,..,27,5,28,0,28,..,52,12,59,0,59,..,39,0,39,0,37,..,35,0,37,0,37,..,70,3,69,0,69,..,14,4,17,0,17,..,157,5,166,3,163,..,82,18,99,6,102,..,15,0,17,0,17,..,39,13,52,0,59,..,10,0,13,0,13,..,21,5,25,0,30,..,596,118,709,32,744,..,2443,403,2847,56,2909,..,72,10,78,1742,1820,17844,2512,413,2928,1799,22570
214011372,..,154,25,176,4,179,..,0,0,0,0,0,..,47,5,53,0,53,..,36,3,34,0,34,..,23,0,23,0,23,..,17,0,17,0,17,..,8,0,7,0,8,..,130,14,138,0,136,..,87,9,99,0,97,..,21,0,20,0,20,..,4,3,10,0,10,..,8,0,11,0,11,..,9,0,14,0,14,..,12,0,12,0,12,..,44,7,50,0,50,..,55,13,68,0,68,..,30,4,30,0,30,..,55,7,60,0,60,..,44,0,44,0,44,..,34,4,34,0,39,..,43,3,48,0,48,..,21,0,18,0,18,..,135,8,145,0,146,..,73,16,87,0,87,..,10,3,13,0,13,..,33,6,44,0,44,..,22,0,23,0,23,..,23,13,36,0,36,..,441,96,544,12,549,..,1778,337,2113,20,2132,..,65,10,79,1465,1537,15623,1845,344,2188,1484,19289
214011373,..,177,23,195,0,199,..,11,0,11,0,11,..,19,0,19,0,19,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,38,0,38,0,38,..,149,12,164,3,161,..,31,3,31,0,31,..,10,3,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,28,3,35,0,35,..,60,3,63,0,63,..,3,0,3,0,3,..,37,3,39,0,39,..,14,0,14,0,14,..,14,0,14,0,13,..,23,0,23,0,27,..,7,0,12,0,12,..,56,0,59,3,60,..,61,0,59,0,61,..,17,0,17,0,17,..,20,3,26,0,26,..,13,0,13,0,13,..,10,0,10,0,10,..,347,39,392,8,398,..,1517,142,1667,18,1684,..,45,3,47,705,753,15766,1560,149,1709,724,18199
214011374,..,96,11,111,0,108,..,0,0,0,0,0,..,12,0,12,0,12,..,7,0,7,0,7,..,15,0,15,0,15,..,3,0,3,0,4,..,0,0,0,0,0,..,33,0,37,0,40,..,124,11,134,3,135,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,41,0,44,0,44,..,19,4,21,0,21,..,15,0,15,0,15,..,13,3,12,0,12,..,23,0,23,0,25,..,6,0,6,0,6,..,35,0,38,0,38,..,3,0,3,0,3,..,65,0,69,0,64,..,52,0,56,0,56,..,9,0,12,0,12,..,35,4,38,0,38,..,5,0,3,0,6,..,7,3,10,0,10,..,241,44,283,6,298,..,1156,122,1273,22,1294,..,59,0,56,1040,1096,21444,1210,118,1330,1059,23836
214011375,..,145,19,168,3,170,..,7,0,7,0,7,..,20,0,20,0,20,..,10,3,14,0,14,..,10,0,13,0,13,..,3,0,3,0,3,..,12,3,15,0,15,..,63,11,68,0,68,..,95,8,103,0,98,..,18,0,18,0,18,..,13,4,13,0,13,..,6,0,6,3,5,..,0,0,3,0,3,..,11,3,13,0,13,..,42,3,46,0,46,..,105,18,121,0,121,..,19,0,19,0,19,..,30,0,30,0,30,..,32,0,32,0,32,..,18,0,20,0,21,..,23,0,23,0,23,..,5,0,5,0,6,..,81,0,82,4,84,..,88,6,98,0,98,..,9,0,8,0,8,..,46,11,52,0,59,..,18,3,18,3,24,..,14,10,25,0,21,..,241,35,279,8,288,..,1420,183,1604,32,1635,..,39,4,45,1200,1240,13586,1454,190,1644,1231,16463
214011376,..,115,10,122,0,128,..,0,0,0,0,0,..,82,3,83,0,86,..,37,12,45,0,49,..,63,4,67,0,67,..,14,0,14,0,14,..,26,0,26,0,26,..,230,19,245,4,250,..,65,12,82,4,82,..,14,0,14,0,15,..,0,4,7,3,9,..,0,0,0,0,0,..,3,0,3,0,3,..,23,0,23,0,23,..,42,5,46,0,46,..,31,3,39,0,39,..,27,0,26,0,26,..,47,3,46,0,46,..,75,0,75,0,76,..,4,0,6,0,6,..,90,0,89,0,89,..,13,0,13,0,13,..,183,3,180,0,186,..,88,6,100,0,100,..,71,7,80,0,80,..,18,0,17,0,17,..,35,8,41,0,41,..,26,7,26,0,26,..,449,62,511,6,517,..,1884,213,2095,29,2125,..,42,4,47,474,523,10431,1924,217,2142,500,13077
214021377,..,244,48,286,6,295,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,211,24,237,0,237,..,7,0,7,0,7,..,0,0,0,0,0,..,18,0,20,0,20,..,27,0,27,0,27,..,0,0,0,0,0,..,5,3,12,0,12,..,5,0,5,0,5,..,11,3,11,0,11,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,9,0,9,..,0,0,0,0,0,..,17,0,17,0,17,..,25,0,27,0,27,..,0,0,0,0,0,..,10,0,13,0,13,..,5,0,5,0,9,..,3,0,3,0,3,..,71,8,80,4,81,..,840,101,942,10,954,..,24,0,24,662,683,9389,859,105,966,671,11024
214021378,..,19,0,19,0,19,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,3,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,3,10,..,21,0,18,0,24,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,3,4,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,6,24,0,24,..,156,15,167,6,174,..,7,0,7,376,383,4818,159,15,172,382,5369
214021379,..,36,11,39,0,39,..,0,0,0,0,0,..,9,0,9,0,9,..,12,0,12,0,12,..,3,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,32,0,34,0,34,..,54,6,57,0,57,..,21,0,22,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,13,0,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,8,0,8,..,21,3,30,0,30,..,13,0,20,0,20,..,37,0,37,0,37,..,4,0,4,0,4,..,79,4,88,0,88,..,24,4,29,0,29,..,3,0,3,0,3,..,33,4,39,0,39,..,0,0,0,0,0,..,3,3,6,0,6,..,98,18,112,3,119,..,653,72,729,7,731,..,57,0,57,1335,1394,19884,716,73,788,1344,22016
214021380,..,114,23,139,0,139,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,14,0,14,..,26,0,26,0,26,..,190,8,195,3,199,..,29,3,36,0,31,..,5,0,5,0,5,..,7,0,7,0,7,..,17,0,17,0,18,..,3,0,8,0,8,..,37,3,42,0,42,..,12,3,16,0,16,..,0,0,0,0,0,..,24,4,33,0,33,..,19,0,19,0,19,..,12,0,12,0,12,..,39,0,39,0,39,..,3,0,3,0,3,..,76,0,76,0,76,..,56,11,64,0,64,..,3,0,3,0,3,..,36,7,45,0,45,..,3,0,3,0,3,..,8,0,16,0,16,..,199,39,237,3,240,..,1206,147,1357,12,1370,..,63,3,63,1161,1226,21393,1270,146,1419,1176,23989
214021381,..,105,8,117,0,118,..,0,0,0,0,0,..,5,0,5,0,5,..,15,0,15,0,15,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,30,0,30,0,30,..,110,3,113,4,118,..,23,4,30,0,30,..,11,0,11,0,11,..,3,0,3,0,3,..,5,0,5,0,5,..,9,0,16,0,16,..,40,0,40,0,40,..,29,5,31,0,31,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,21,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,21,0,21,..,71,0,71,0,71,..,12,0,12,0,12,..,18,0,15,0,15,..,0,0,0,0,0,..,9,3,14,0,14,..,135,18,149,0,148,..,1142,106,1246,12,1259,..,35,0,35,681,713,15913,1175,106,1283,692,17888
214021382,..,79,3,84,0,89,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,99,9,110,4,115,..,20,3,23,0,23,..,0,0,0,0,0,..,12,0,12,0,12,..,12,0,12,0,12,..,3,0,3,0,3,..,8,0,14,0,14,..,15,3,15,0,15,..,0,0,0,0,0,..,3,0,5,0,5,..,5,0,5,0,10,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,19,0,19,0,18,..,46,0,43,0,43,..,0,0,0,0,0,..,9,0,11,0,11,..,11,0,11,0,11,..,12,0,13,0,13,..,120,20,145,0,147,..,753,71,821,7,833,..,47,3,50,718,764,16959,794,73,870,723,18548
214021383,..,198,41,245,0,245,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,12,3,16,0,16,..,343,47,385,14,396,..,3,0,3,0,3,..,0,0,0,0,0,..,13,5,13,0,13,..,8,0,8,0,8,..,5,0,5,0,5,..,8,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,9,0,9,..,4,0,4,0,4,..,15,0,15,0,15,..,13,0,13,0,13,..,0,0,0,0,0,..,31,0,31,0,31,..,24,3,26,0,26,..,3,0,3,0,3,..,12,3,13,0,19,..,5,0,5,0,5,..,11,0,8,0,8,..,94,13,109,0,109,..,1015,135,1156,21,1180,..,43,0,39,1232,1268,14671,1055,139,1194,1253,17123
214021384,..,139,30,164,0,164,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,30,0,28,0,28,..,278,37,318,5,320,..,14,3,12,0,12,..,3,0,3,0,3,..,10,3,14,0,14,..,16,0,14,0,14,..,0,0,0,0,0,..,22,3,24,0,24,..,14,0,14,0,14,..,8,0,8,0,8,..,7,0,10,0,11,..,12,0,12,0,12,..,11,0,11,0,11,..,29,0,27,0,27,..,0,0,0,0,0,..,57,0,59,0,59,..,36,0,40,0,40,..,0,0,0,0,0,..,18,4,24,0,24,..,9,0,7,0,7,..,3,0,6,0,6,..,148,27,174,7,180,..,1066,139,1209,19,1226,..,58,3,64,1330,1395,18326,1133,137,1269,1350,20943
214021385,..,38,11,58,0,58,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,73,4,80,0,80,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,12,0,17,0,17,..,11,0,11,0,11,..,3,0,3,0,3,..,11,0,12,0,10,..,25,0,25,0,25,..,11,0,11,0,11,..,18,0,18,0,18,..,5,0,5,0,5,..,66,0,66,0,66,..,14,0,17,0,17,..,0,0,0,0,0,..,14,0,19,0,19,..,7,0,7,0,7,..,3,0,3,0,4,..,96,26,121,4,129,..,612,69,677,6,686,..,29,0,30,940,973,16431,642,64,705,944,18089
215011386,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,24,0,24,0,26,..,3,0,3,0,3,..,24,0,21,0,21,..,0,0,0,0,0,..,61,0,68,3,68,..,15,3,20,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,30,0,30,0,30,..,9,0,9,0,9,..,15,0,15,0,15,..,0,0,0,0,0,..,47,0,47,0,47,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,3,4,6,0,6,..,11,4,20,0,20,..,30,6,43,4,44,..,286,65,352,7,358,..,23,5,27,1064,1090,6847,305,75,378,1074,8297
215011387,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,6,3,11,..,60,5,60,3,65,..,5,0,5,371,378,2700,63,5,67,374,3146
215011388,..,17,0,15,0,15,..,12,0,12,0,12,..,19,3,23,0,23,..,11,0,11,0,11,..,13,0,13,0,11,..,7,0,7,0,9,..,27,3,26,0,26,..,89,7,96,3,98,..,75,4,78,0,83,..,7,0,7,0,7,..,8,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,27,3,32,0,32,..,0,0,0,0,0,..,31,0,35,0,35,..,10,0,13,0,13,..,81,3,86,0,86,..,16,0,19,0,19,..,10,0,10,0,10,..,3,3,5,0,5,..,19,4,27,0,27,..,9,0,9,0,9,..,135,39,181,3,186,..,605,75,682,13,695,..,37,4,39,847,887,14672,634,83,721,863,16250
215011389,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,10,25,0,25,..,41,9,51,0,50,..,18,0,18,159,185,3174,62,9,70,161,3412
215011390,..,11,3,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,13,0,13,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,10,0,9,0,9,..,3,0,3,0,3,..,28,0,30,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,121,85,209,0,209,..,230,105,330,5,336,..,10,0,6,417,426,6123,240,101,343,424,6887
215011391,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,14,3,18,0,18,..,63,14,73,0,73,..,12,0,12,178,184,3087,72,14,84,178,3352
215011392,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,5,0,5,..,10,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,21,4,27,0,27,..,5,3,7,0,7,..,5,0,5,0,5,..,9,6,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,13,..,0,0,0,0,0,..,17,0,17,0,17,..,3,0,3,0,3,..,37,0,37,0,33,..,3,0,3,0,3,..,16,0,19,0,23,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,44,11,50,3,56,..,241,50,290,3,296,..,16,0,14,605,620,7177,256,48,306,612,8093
215011393,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,8,3,14,..,45,4,47,0,48,..,8,0,6,169,173,2537,48,4,55,171,2763
215011394,..,11,3,14,0,14,..,0,0,0,0,0,..,4,0,4,0,10,..,8,3,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,20,3,21,0,24,..,10,0,10,0,10,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,7,3,10,0,10,..,11,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,39,6,40,0,40,..,142,23,159,0,161,..,28,3,26,533,562,5896,170,23,192,539,6627
215021395,..,55,7,63,0,66,..,0,0,0,0,0,..,4,0,9,0,9,..,16,3,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,24,4,26,0,26,..,216,31,246,3,246,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,17,0,17,0,17,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,4,0,4,..,4,3,5,0,5,..,5,3,7,0,7,..,31,7,36,0,38,..,412,81,487,10,495,..,23,0,23,415,437,5944,437,81,511,417,6874
