SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC22450,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,3,0,0,10,3,4,12,35,39,30,27,0,0,157
SSC22451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,17,0,0,0,39
SSC22452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,7,0,0,0,25
SSC22453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,10,7,14,29,32,38,20,3,0,156
SSC22454,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,3,0,0,0,8,6,5,14,33,33,38,11,0,0,146
SSC22455,4,9,15,17,20,10,6,0,0,80,4,9,15,11,25,12,7,3,3,89,96,154,386,393,464,336,82,19,4,1928
SSC22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,9,10,22,15,3,0,0,74
SSC22457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,16,14,7,0,0,64
SSC22458,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,4,0,0,0,6,12,10,24,48,74,76,11,4,0,269
SSC22459,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,3,0,0,7,13,9,39,96,106,87,31,0,0,386
SSC22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,0,14
SSC22461,3,10,64,90,58,15,4,0,0,242,12,34,83,123,77,31,7,0,0,370,370,522,1512,2457,1353,544,64,0,0,6833
SSC22462,10,41,36,48,97,44,14,0,0,298,13,42,69,86,111,86,17,3,0,422,474,1012,1270,1333,2274,1543,203,8,0,8118
SSC22463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,0,0,0,29
SSC22464,0,0,9,9,15,9,0,0,0,46,0,7,3,5,8,12,3,0,0,46,52,84,176,253,298,210,31,0,0,1114
SSC22465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,11
SSC22466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11
SSC22467,0,3,7,11,3,3,5,0,0,38,6,0,4,3,16,5,0,0,0,29,45,42,149,200,223,148,33,3,0,846
SSC22468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,3,4,10,0,0,38
SSC22469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,19
SSC22470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,0,6,0,0,0,27
SSC22471,7,21,56,41,72,60,13,0,0,265,14,24,65,54,85,67,34,10,3,358,321,702,1325,1363,1776,1522,511,70,7,7602
SSC22472,6,14,38,44,48,39,16,3,0,211,6,18,57,63,47,45,20,3,0,263,201,471,1037,1426,1456,898,331,53,3,5874
SSC22473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,4,0,0,25
SSC22474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,18,6,22,17,5,0,0,73
SSC22475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,11,0,0,0,26
SSC22476,4,6,3,6,6,9,0,0,0,35,0,3,4,8,17,4,4,3,0,41,57,78,128,183,205,202,53,13,3,916
SSC22477,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,6,5,11,3,5,0,37
SSC22478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,13
SSC22479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC22481,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,18,12,15,8,3,0,56
SSC22482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,12,7,3,0,0,25
SSC22483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
SSC22484,0,4,17,28,29,18,0,0,0,95,10,9,24,31,27,23,10,0,0,120,118,171,439,519,525,392,86,0,0,2244
SSC22485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SSC22486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,11,9,26,27,7,0,0,90
SSC22487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,14
SSC22488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,11,3,0,0,34
SSC22489,0,4,0,3,0,0,3,0,0,11,0,0,3,7,0,6,3,0,0,26,17,36,64,114,119,129,35,3,0,518
SSC22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,13,16,18,3,0,0,70
SSC22491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,6
SSC22492,8,41,95,76,70,34,7,0,0,325,19,68,167,126,130,80,16,4,0,616,258,802,2152,1524,1401,1022,188,15,0,7369
SSC22493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22494,0,0,4,6,3,3,0,0,0,19,0,3,8,3,4,8,3,3,0,27,19,89,196,125,102,79,14,5,0,643
SSC22495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,12,20,12,0,0,60
SSC22496,5,29,98,80,71,31,15,0,0,319,4,43,131,96,82,37,7,3,0,408,203,846,3058,2752,1889,948,158,26,4,9887
SSC22497,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,11,8,22,25,33,36,6,0,0,143
SSC22498,0,3,0,3,3,3,0,0,0,7,3,0,0,4,0,0,0,0,0,8,11,14,39,43,37,45,19,8,0,224
SSC22499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6
SSC22500,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,9,10,19,7,3,0,51
SSC22501,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,10,17,16,21,26,7,0,0,100
SSC22502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22503,0,3,3,6,4,3,6,0,0,26,6,0,0,3,3,7,0,0,0,25,39,27,64,92,137,127,45,4,0,539
SSC22504,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,3,5,7,0,0,0,24
SSC22505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,4,3,3,8,9,6,3,0,48
SSC22506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,11,4,0,0,29
SSC22507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,9
SSC22508,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,16,22,13,34,32,18,4,0,139
SSC22509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,4,11,7,4,0,29
SSC22510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,5,3,0,32
SSC22511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22512,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,10,8,8,14,22,3,0,0,70
SSC22513,0,0,0,0,5,3,0,0,0,8,0,0,0,5,0,0,0,0,0,9,9,7,16,29,46,63,21,0,0,191
SSC22514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22515,3,0,7,7,3,9,0,0,0,29,0,0,3,3,8,4,3,0,0,27,48,67,153,167,180,162,42,7,0,812
SSC22516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,21
SSC22518,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,3,0,9,14,42,25,8,0,0,106
SSC22519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,15
SSC22520,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,14,7,16,32,29,39,8,0,0,138
SSC22521,3,0,5,4,3,3,0,0,0,15,0,0,4,3,4,3,0,0,0,9,22,20,71,87,97,72,22,4,0,398
SSC22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,22,18,0,0,0,58
SSC22523,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,11,14,11,35,55,26,14,0,0,163
SSC22524,3,3,3,4,0,0,0,0,0,14,0,4,3,3,0,9,3,0,0,23,20,37,52,66,88,73,20,3,0,358
SSC22525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,16,15,11,4,0,67
SSC22526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,13,7,0,0,30
SSC22528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,6,14,6,5,0,0,45
SSC22529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22530,0,0,8,0,3,0,0,0,0,9,0,0,7,3,3,0,0,0,0,17,31,35,107,84,94,99,17,0,0,468
SSC22531,0,3,3,0,0,7,0,0,0,9,4,0,0,3,3,5,0,0,0,12,12,17,45,42,60,63,21,0,0,265
SSC22532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,16,11,3,3,0,54
SSC22533,3,0,7,8,8,3,0,0,0,24,0,3,9,17,3,10,0,0,0,45,40,51,127,183,166,119,41,5,0,733
SSC22534,6,16,34,33,22,26,8,0,0,151,0,23,69,48,76,51,49,15,4,348,120,625,1640,1042,1134,1029,704,159,38,6483
SSC22535,0,0,0,3,0,0,0,0,0,11,0,0,0,0,4,4,0,0,0,8,9,12,26,25,45,28,8,0,0,147
SSC22536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22537,0,6,11,10,17,8,0,0,0,53,3,0,6,12,8,9,5,0,0,50,64,87,207,230,256,179,48,3,0,1079
SSC22538,15,13,34,58,53,25,3,0,0,202,12,11,44,64,53,19,17,0,0,228,318,356,1167,1727,1525,932,226,20,0,6261
SSC22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,19
SSC22540,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,8,23,27,30,34,5,0,0,127
SSC22541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,0,0,15
SSC22542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,10
SSC22543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC22545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,9,0,0,0,20
SSC22546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,5
SSC22547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC22548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,6,7,8,0,0,32
SSC22550,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,22,4,0,0,59
SSC22551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12
SSC22552,3,6,15,14,16,11,0,0,0,65,6,3,11,18,16,8,10,0,0,73,99,136,362,376,341,294,81,5,0,1693
SSC22553,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,14,18,22,48,64,36,8,5,0,200
SSC22554,0,3,0,0,0,3,0,0,0,7,0,0,0,0,3,4,0,0,0,11,11,11,11,27,42,35,6,3,0,138
SSC22555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,9,3,0,0,41
SSC22556,25,53,111,99,64,46,7,0,0,409,19,39,79,67,64,47,27,9,0,354,617,1097,2609,2296,2247,1660,351,37,3,10906
SSC22557,4,3,0,8,9,3,4,0,0,32,0,0,4,7,6,7,0,0,0,20,70,72,121,211,264,164,34,6,0,943
SSC22558,0,0,0,3,4,0,0,0,0,13,0,0,3,0,3,0,0,0,0,9,19,13,39,62,77,36,8,0,0,258
SSC22559,0,4,16,5,0,3,0,0,0,28,0,6,26,9,4,9,3,0,0,58,28,183,646,244,132,85,20,0,0,1333
SSC22560,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,6,16,22,15,3,0,0,76
SSC22561,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,13,11,16,6,0,0,47
SSC22562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,13
SSC22563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,7,10,3,0,0,34
SSC22564,0,5,0,5,3,0,0,0,0,13,0,0,5,3,10,11,0,0,0,28,18,37,37,92,129,120,45,7,0,479
SSC22565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,16,13,24,7,3,0,79
SSC22566,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,10,5,12,24,21,9,3,0,0,88
SSC22567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,19,19,12,9,0,0,0,61
SSC22568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,10,0,0,0,29
SSC22569,3,13,112,75,20,14,3,0,0,234,9,66,223,141,60,26,3,0,0,531,165,609,3893,2649,1044,408,60,12,0,8844
SSC22570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,0,5
SSC22571,0,3,0,3,0,0,0,0,0,6,0,0,0,0,6,0,5,0,0,16,8,13,13,29,43,42,19,0,0,177
SSC22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22573,3,14,37,18,26,19,0,0,0,109,4,27,45,43,46,28,11,3,0,205,83,283,921,655,565,439,109,5,0,3063
SSC22574,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,4,8,31,17,40,34,13,4,0,163
SSC22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,14
SSC22577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10
SSC22579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,15
SSC22580,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,4,16,5,4,0,0,40
SSC22581,3,10,26,27,23,15,9,0,0,110,3,10,13,20,18,9,7,3,0,85,111,178,307,341,394,321,86,15,3,1759
SSC22582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22583,3,3,0,0,0,6,0,0,0,17,3,0,0,3,3,7,0,0,0,15,23,41,53,98,104,90,11,0,0,427
SSC22584,0,0,0,3,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,17,8,18,47,69,65,58,13,3,0,273
SSC22585,0,4,0,3,3,0,0,0,0,9,0,3,0,0,0,3,0,0,0,8,9,24,24,22,69,43,9,0,0,204
SSC22586,0,0,0,0,6,0,0,0,0,10,0,3,0,0,7,0,3,0,0,22,13,21,23,28,75,46,13,4,0,215
SSC22587,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,7,12,10,24,10,9,0,0,68
SSC22588,0,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,7,10,16,22,32,31,3,0,0,115
SSC22589,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,9,6,11,15,32,24,14,0,0,107
SSC22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14
SSC22591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6
SSC22592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,6
SSC22593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,13
SSC22594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,8,3,0,27
SSC22595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,18,21,7,3,0,69
SSC22596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22598,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,20,22,34,66,40,12,0,0,201
SSC22599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,26,18,27,15,5,0,104
SSC22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,11,7,0,0,33
SSC22601,5,9,11,13,22,20,4,0,0,74,3,9,16,18,24,14,3,0,3,92,85,156,318,366,387,339,49,0,3,1699
SSC22602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,14,6,6,3,0,52
SSC22603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,15,14,0,0,0,54
SSC22604,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,8,11,16,29,52,31,8,0,0,153
SSC22605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,5,3,0,0,25
SSC22606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,13
SSC22607,9,20,24,33,39,17,3,0,0,138,12,14,22,30,46,24,8,4,0,151,204,313,569,813,893,663,138,12,0,3604
SSC22608,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,4,10,19,33,3,0,0,79
SSC22609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,3,3,0,26
SSC22610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,0,19
SSC22611,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,10,4,12,12,33,15,8,4,0,101
SSC22612,3,0,0,0,0,3,0,0,0,6,0,0,0,8,3,5,0,0,0,20,16,13,37,58,96,88,36,8,0,357
SSC22613,0,0,0,3,0,4,0,0,0,7,3,0,3,0,7,7,3,0,0,12,3,11,28,42,52,63,8,3,0,215
SSC22614,3,17,25,52,57,28,5,0,0,191,4,12,33,62,47,20,15,4,0,187,233,361,914,1339,1112,714,198,25,0,4894
SSC22615,4,16,23,33,58,33,14,0,0,189,10,20,31,49,57,47,24,7,0,245,308,537,800,1040,1262,969,350,27,3,5289
SSC22616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,10
SSC22617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,9,3,0,22
SSC22618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
SSC22619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,7,15,3,3,0,39
SSC22620,5,5,16,11,30,23,3,6,0,103,3,8,9,27,31,20,9,3,0,109,130,235,451,802,835,505,163,19,3,3145
SSC22621,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,4,5,7,18,19,26,8,0,0,88
SSC22622,0,0,4,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,7,11,17,60,41,79,85,22,3,0,320
SSC22623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,8,0,3,0,18
SSC22624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,0,0,17
SSC22625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,15
SSC22626,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,12,18,23,37,22,46,43,16,3,0,211
SSC22627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7
SSC22628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC22629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,4,0,3,26
SSC22631,3,6,7,0,6,3,0,0,0,24,0,3,4,3,4,0,6,0,0,25,31,45,69,109,123,74,27,3,0,481
SSC22632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,20,3,0,0,46
SSC22633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,0,0,0,16
SSC22634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,7,8,3,0,0,27
SSC22635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,19
SSC22636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,16
SSC22637,0,0,0,0,6,6,0,0,0,15,3,3,0,0,0,0,0,0,0,12,25,15,25,64,89,84,28,3,0,331
SSC22638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9
SSC22639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22640,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,10,3,0,0,34
SSC22641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC22642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22643,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,7,10,15,21,26,20,4,0,0,105
SSC22644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,7,10,21,4,4,4,0,57
SSC22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC22646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SSC22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SSC22648,10,29,74,50,40,21,4,4,0,224,10,23,62,57,67,40,14,0,0,273,270,456,1302,1145,1167,718,121,14,3,5187
SSC22649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,4,0,0,19
SSC22650,3,3,0,8,6,3,0,0,0,31,0,0,0,0,9,13,0,0,0,26,44,45,49,120,177,126,28,7,0,605
SSC22651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,6,3,4,0,21
SSC22652,0,0,0,3,0,0,0,0,0,3,3,0,3,0,4,3,0,0,0,12,11,7,13,14,28,39,8,0,0,112
SSC22653,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,7,14,14,15,18,16,0,0,90
SSC22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,11,8,9,0,0,54
