SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20101100213,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,7,0,0,0,18,0,0,0,5,8,4,6,4,0,17,0,0,8,0,5,0,0,0,0,16,0,3,0,3,5,8,0,0,0,21,0,0,4,9,0,3,0,0,0,18,0,0,7,5,12,14,0,0,0,36,0,0,0,0,3,0,0,0,0,7,0,0,0,10,5,0,0,0,0,12,0,0,0,0,0,0,8,11,19,45,26,25,39,40,47,47,39,33,31,332
20101100214,0,3,6,0,4,6,0,4,0,17,0,0,3,9,4,3,0,0,0,22,0,0,0,10,9,0,6,0,0,26,0,0,5,5,8,0,0,0,0,17,0,0,5,7,5,11,0,0,0,32,0,0,4,4,0,7,0,0,0,11,0,0,3,14,12,4,0,0,0,25,0,0,3,4,3,0,0,0,0,8,0,0,0,6,4,3,0,0,0,11,0,0,4,0,8,8,8,4,0,21,23,11,45,69,66,58,38,25,3,343
20101100215,0,4,12,4,4,4,4,0,0,28,0,8,7,9,0,0,0,0,0,37,0,0,10,6,10,10,0,0,0,39,0,3,12,10,5,4,3,0,0,34,0,0,13,6,8,4,0,0,0,27,0,0,5,4,3,6,0,0,0,30,0,0,3,16,5,7,0,0,0,27,0,0,0,4,4,5,0,0,0,10,0,0,0,5,4,0,0,0,0,8,0,7,9,4,3,0,6,0,0,22,15,47,100,77,55,58,33,15,7,402
20101100216,0,0,8,7,4,5,3,4,0,38,0,0,6,9,3,12,5,0,0,31,0,0,14,10,4,3,0,0,0,26,0,0,3,9,4,4,0,0,0,24,0,0,10,3,0,5,0,0,0,22,0,0,0,5,4,0,0,0,0,20,0,0,5,8,5,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,7,4,0,0,0,20,7,21,71,81,44,57,50,9,4,330
20101100217,0,4,3,0,0,0,9,0,0,19,0,0,9,4,0,0,3,0,0,15,0,4,3,15,5,4,3,0,0,31,0,0,10,4,6,7,0,0,0,28,0,6,9,4,0,3,0,0,0,20,0,0,0,0,4,0,0,0,0,4,0,0,5,3,4,7,3,0,0,21,0,0,0,0,0,5,0,0,0,3,0,0,0,4,6,4,3,0,0,25,0,3,7,0,0,0,4,0,0,27,14,31,60,46,38,51,47,6,8,281
20101100218,0,0,3,3,0,0,6,0,0,18,0,3,6,3,5,3,3,0,0,21,0,6,9,6,5,6,3,0,0,26,0,0,10,3,0,4,0,0,0,21,0,0,9,0,3,3,0,0,0,13,0,0,3,3,4,6,4,0,0,19,0,0,6,0,11,0,0,0,0,26,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,5,0,0,14,6,0,0,6,0,9,12,9,5,37,19,20,66,42,40,47,41,25,11,305
20101100219,3,9,7,3,0,0,0,0,0,17,0,0,8,0,3,0,6,0,0,16,0,0,7,0,7,0,0,0,0,14,0,0,0,0,0,4,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,9,21,44,43,19,21,20,13,7,0,187
20101100220,0,0,0,0,3,6,0,0,0,14,0,4,4,5,4,3,9,0,0,23,0,0,0,0,3,0,0,3,0,18,0,0,4,7,5,4,3,0,0,16,0,0,7,6,10,0,0,0,0,22,0,0,0,0,0,7,0,0,0,9,0,0,5,7,7,3,0,0,0,18,0,0,4,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,16,32,30,36,42,27,19,0,200
20101100221,0,0,4,0,0,0,0,0,0,8,0,0,5,5,3,0,0,0,0,9,0,3,7,4,4,6,0,0,0,18,0,4,5,6,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,9,0,0,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,6,0,0,0,14,16,14,34,41,35,28,18,6,3,187
20101100222,0,0,5,0,6,4,7,4,0,21,0,3,4,0,4,6,15,4,0,31,0,0,3,3,8,5,13,3,0,39,0,0,6,0,7,5,5,3,0,22,0,0,0,5,3,6,3,0,0,22,0,0,3,4,3,0,3,5,4,23,0,0,0,6,13,15,3,0,0,35,0,0,3,5,8,0,0,3,0,23,0,0,0,22,18,13,9,0,0,62,0,0,0,0,0,3,4,0,0,18,21,19,39,61,77,70,78,48,13,424
20101100223,0,6,5,0,10,0,0,5,4,26,0,0,3,0,6,0,0,0,6,14,0,3,3,4,10,3,5,3,0,31,0,0,0,0,9,13,4,5,3,36,0,0,3,0,5,4,0,0,3,18,0,0,5,0,3,6,0,0,0,14,0,0,4,8,10,12,0,5,0,37,0,0,0,0,0,6,0,0,0,15,0,0,0,3,10,10,3,4,0,24,0,0,0,3,7,13,10,25,76,136,35,34,34,33,80,77,68,76,98,517
20101100224,0,4,0,5,3,0,6,4,0,20,0,13,8,6,6,5,0,0,0,40,0,0,7,0,15,3,4,4,0,33,0,3,9,4,3,4,0,0,0,24,0,0,8,4,4,3,5,0,0,23,0,0,6,4,5,4,0,0,0,20,0,0,6,9,9,5,4,0,0,33,0,0,0,4,4,0,0,0,0,11,0,0,4,5,8,9,0,0,0,19,3,5,0,4,7,5,9,5,0,34,29,31,53,64,71,64,59,41,9,422
20101100225,0,3,0,0,0,6,5,6,5,17,0,0,5,3,3,4,4,3,0,18,0,0,0,0,0,5,5,5,0,13,0,0,0,0,3,0,0,0,5,17,0,0,3,0,6,3,0,0,0,17,0,0,0,0,0,4,5,0,0,10,0,0,0,5,0,6,7,0,0,21,0,0,0,0,4,3,0,0,0,10,0,0,0,0,3,5,3,0,0,15,3,0,0,0,0,3,0,0,0,11,19,10,7,21,31,44,44,28,17,229
20101100226,0,0,7,0,0,0,0,0,0,11,0,0,0,0,5,3,8,0,0,15,0,0,4,4,8,0,0,0,0,17,0,0,3,0,0,0,0,0,0,7,0,0,3,7,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,4,0,0,0,6,0,0,10,5,16,30,18,18,28,29,8,8,172
20101100227,0,3,0,0,0,7,9,5,0,26,0,3,7,0,8,0,5,4,0,33,0,0,5,0,0,0,8,0,0,22,0,5,5,4,6,4,5,0,0,22,0,0,3,0,6,3,0,0,0,18,0,0,4,0,7,8,0,0,0,20,0,0,0,4,12,5,4,0,0,23,0,0,3,3,3,4,0,0,0,13,0,0,5,4,3,4,0,0,0,19,3,0,0,0,0,0,3,5,0,13,31,22,50,28,54,52,56,23,4,323
20101100228,0,0,0,0,0,0,9,4,0,18,0,0,0,0,0,4,5,0,4,17,0,0,0,0,3,3,0,3,0,20,0,0,0,0,0,9,0,0,0,16,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,9,4,0,0,11,0,0,0,3,8,7,0,5,0,22,0,0,0,0,0,0,0,3,0,10,0,0,0,5,4,11,3,0,0,19,0,0,0,3,0,5,7,9,4,24,18,8,7,19,33,54,46,38,17,231
20101100229,0,3,3,0,0,5,8,3,0,26,0,4,4,5,4,0,9,0,0,28,0,3,7,3,10,8,3,0,0,27,0,6,0,0,0,0,0,3,0,16,0,0,4,3,0,0,0,0,0,19,0,0,4,0,7,5,0,0,0,16,0,0,0,0,3,7,3,0,0,17,0,0,0,0,5,4,0,0,0,11,0,0,3,7,12,0,4,0,0,32,0,0,0,0,0,0,0,0,0,11,16,29,35,24,51,53,52,30,9,299
20101100230,0,4,0,0,3,4,0,0,0,17,0,0,11,3,6,3,0,0,0,24,0,3,6,5,5,8,0,0,0,28,0,0,3,0,8,8,0,0,0,18,0,4,5,5,5,6,0,0,0,26,0,0,0,3,3,0,4,0,0,13,0,0,3,4,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,6,0,4,0,0,0,20,17,25,47,44,41,55,31,9,3,289
20101100231,0,7,6,0,6,4,4,0,0,25,0,3,12,4,4,0,4,0,0,29,0,8,3,7,0,4,5,0,0,28,0,0,3,10,0,0,4,0,0,22,0,0,3,0,4,4,0,0,0,17,0,0,0,5,0,0,0,0,0,16,0,0,10,10,7,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,14,6,0,6,0,9,3,0,0,0,20,18,39,64,56,66,38,46,11,3,336
20101100232,0,0,0,0,3,4,6,4,4,18,0,3,0,3,0,6,3,0,0,19,0,0,6,0,7,3,0,0,0,26,0,0,0,0,4,10,4,0,0,17,0,0,9,3,0,4,0,0,0,13,0,0,0,8,0,0,0,0,0,13,0,0,0,3,12,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,0,0,0,14,15,23,30,30,42,34,35,21,6,232
20101100233,0,0,8,4,6,0,4,4,0,23,0,0,0,4,0,6,4,4,0,17,0,0,4,0,5,7,0,0,0,24,0,5,3,4,4,7,0,0,0,19,0,0,4,0,3,0,0,0,0,14,0,0,0,7,8,4,0,0,0,25,0,0,6,0,5,9,0,0,0,24,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,0,0,9,0,4,4,0,0,3,18,21,16,45,33,54,57,39,27,13,302
20101100234,0,0,3,3,5,6,5,0,0,14,0,0,7,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,3,0,4,0,0,0,0,6,0,0,5,6,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,3,5,0,0,0,0,17,5,24,39,20,26,19,16,9,0,151
20101100501,0,0,7,7,5,4,3,0,0,27,0,4,5,4,4,10,0,0,0,26,0,9,4,3,9,9,5,0,0,30,0,0,0,4,3,0,0,0,0,13,0,0,0,5,0,6,4,0,0,18,0,0,3,4,3,0,0,0,0,18,0,0,0,10,11,0,0,0,0,28,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,8,3,0,0,0,12,25,14,28,50,58,49,39,15,5,284
20101100502,0,3,5,7,4,12,6,5,5,39,5,4,8,8,6,7,10,0,0,45,0,0,7,12,9,16,8,0,0,52,0,0,11,5,11,5,0,3,0,39,0,0,0,5,12,8,4,0,0,38,0,0,0,4,4,0,0,0,0,14,0,0,7,9,15,16,0,0,0,49,0,0,0,4,4,9,0,0,0,7,0,0,0,7,0,3,0,0,0,12,0,0,0,4,0,0,4,7,0,20,35,27,39,70,92,106,110,56,13,557
20101100504,0,0,0,6,3,7,10,3,0,35,0,4,0,7,9,7,0,3,0,38,0,6,8,4,12,7,0,0,0,37,0,0,0,6,9,8,0,0,0,29,0,0,3,13,0,9,0,0,0,26,0,0,4,4,7,3,0,0,0,21,0,0,4,15,13,7,0,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,5,0,0,0,5,0,0,16,45,17,38,62,86,75,86,43,11,475
20101100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,8,3,3,0,0,0,0,57,46,70,15,0,3,0,0,0,0,136
20101100506,0,12,3,10,0,4,0,0,0,33,0,8,3,8,6,3,0,0,0,30,0,4,9,10,6,9,5,0,0,41,0,0,8,10,3,5,3,0,0,30,0,0,6,3,7,5,0,0,0,26,0,0,0,5,0,8,0,0,0,22,0,0,3,5,20,13,0,0,0,41,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,4,3,5,3,0,0,0,0,0,10,41,65,66,57,67,68,23,6,0,404
20101100507,0,5,0,0,4,0,8,0,0,23,0,0,4,3,4,0,0,0,0,19,0,3,3,8,6,6,7,0,3,37,0,0,8,11,7,5,9,0,0,28,0,0,7,0,3,6,0,0,0,22,0,0,0,9,10,0,0,0,0,24,0,0,0,4,13,8,0,0,0,25,0,0,0,0,3,5,0,0,0,9,0,0,0,0,10,0,0,0,0,8,0,7,0,0,4,0,4,7,0,21,22,17,30,36,73,66,60,26,9,343
20101100508,0,0,0,4,0,0,0,0,0,14,0,3,5,9,4,0,7,3,0,28,0,0,12,5,0,9,5,0,0,39,0,3,5,6,5,0,3,0,0,29,0,6,12,15,8,0,5,0,0,40,0,0,9,12,8,3,0,0,0,31,0,0,8,14,16,4,0,0,0,45,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,12,29,24,79,90,54,45,44,15,0,379
20101100509,0,3,4,0,0,4,6,0,5,28,0,4,0,3,0,0,4,0,0,17,0,0,4,4,0,5,4,0,0,10,0,0,0,0,0,10,3,0,0,17,0,0,3,0,6,5,0,3,0,17,0,0,5,4,4,3,0,4,0,16,0,0,0,3,4,4,4,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,9,8,3,0,0,18,0,0,0,5,0,0,3,0,0,6,28,12,20,28,36,34,55,24,3,243
20101100510,0,0,0,4,0,0,3,4,0,13,0,0,0,0,5,0,7,4,0,21,0,0,0,0,3,7,0,0,0,14,0,0,0,0,5,10,0,4,0,18,0,0,0,5,5,5,0,0,0,19,0,0,3,0,4,5,3,0,0,13,0,0,0,4,7,5,3,0,0,24,0,0,0,4,5,0,0,0,0,4,0,0,0,8,10,8,4,0,0,27,0,0,0,3,0,0,3,0,0,19,15,7,12,48,58,51,57,22,8,272
20101100511,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,5,5,0,0,12,0,0,0,0,9,5,3,0,0,23,0,0,0,3,5,8,0,0,0,20,0,0,0,0,5,6,5,0,0,15,0,0,3,3,0,0,0,0,0,14,0,0,3,9,11,4,0,0,0,25,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,11,0,0,0,23,0,0,0,0,8,4,0,0,0,15,28,4,13,25,62,68,43,6,0,248
20101100512,0,8,0,0,0,0,0,0,0,12,0,3,6,4,7,0,0,0,0,25,0,3,11,4,8,4,4,0,0,30,0,0,5,3,9,9,0,0,0,30,0,0,5,3,5,7,0,0,0,11,0,0,5,0,4,0,0,0,0,8,0,0,0,3,10,3,0,0,0,19,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,3,5,0,0,15,28,16,26,21,64,45,39,13,0,249
20101100513,0,7,3,0,0,9,9,0,0,24,0,0,3,0,10,10,0,0,0,15,0,0,3,8,8,6,3,0,0,25,0,0,9,0,0,6,5,0,0,19,0,0,0,3,6,5,4,0,0,14,0,0,0,6,4,4,0,0,0,15,0,0,0,10,8,4,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,5,0,3,31,13,26,29,54,72,51,20,0,302
20101100514,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,5,0,0,0,9,0,0,0,3,4,4,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,4,6,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17,5,9,21,34,36,19,7,0,141
20101100515,0,0,0,11,6,0,0,3,0,19,0,3,3,9,5,0,6,0,0,27,0,3,0,5,3,6,4,0,0,31,0,0,4,5,3,5,0,0,0,20,0,0,7,7,8,4,0,0,0,27,0,0,4,11,9,4,0,0,0,25,0,0,4,14,13,7,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,4,16,30,18,31,72,69,44,45,24,6,340
20101100516,0,0,3,0,5,4,8,0,0,18,0,4,3,0,8,5,3,0,0,13,0,0,4,4,5,10,7,3,0,29,0,0,5,9,0,3,3,0,0,25,0,0,0,3,7,9,0,0,0,25,0,0,4,5,3,6,0,0,0,24,0,0,3,7,7,11,0,0,0,29,0,0,0,3,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,19,37,44,46,60,39,10,4,281
20101100517,0,7,5,4,3,4,8,4,0,37,0,6,0,9,5,13,6,0,0,42,0,3,13,3,8,5,5,0,0,33,0,0,3,3,10,4,0,0,0,22,0,0,0,3,12,3,0,0,0,24,0,0,3,5,0,0,0,0,0,10,0,0,4,11,11,4,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,3,3,4,3,3,0,7,0,21,42,42,47,49,67,61,49,24,4,381
20101100518,0,0,3,9,8,3,16,0,0,38,0,3,7,3,3,3,5,0,0,26,0,0,0,7,12,5,6,0,0,34,0,0,4,16,7,9,3,0,0,45,0,0,0,14,18,7,0,0,0,44,0,0,0,10,10,4,0,0,0,23,0,0,3,29,21,7,3,0,0,59,0,0,0,10,8,0,0,0,0,14,0,0,0,7,5,9,0,0,0,20,0,0,3,0,0,0,3,0,0,11,41,14,27,122,102,54,74,26,6,464
20101100519,0,0,4,5,0,5,10,0,0,33,0,0,3,0,3,5,3,0,0,20,0,0,0,6,0,6,5,0,0,14,0,3,0,4,3,0,5,0,0,11,0,0,0,4,4,3,0,0,0,12,0,0,3,0,0,0,0,0,0,10,0,0,0,0,5,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,0,0,0,3,5,0,7,0,0,21,17,13,29,40,34,49,57,17,4,252
20101100601,0,3,4,7,0,0,0,0,0,14,0,3,3,6,10,3,0,0,0,26,0,5,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,11,17,24,5,7,0,3,0,77,48,32,62,65,40,31,25,10,0,307
20101100602,0,8,5,3,3,3,0,0,0,28,0,3,11,0,12,9,3,4,0,39,0,0,5,7,12,6,5,0,0,36,0,0,0,0,10,3,4,0,0,17,0,0,4,3,10,0,0,0,0,18,0,0,4,0,3,6,0,0,0,16,0,0,5,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,8,3,0,0,0,25,15,34,52,37,59,57,54,22,4,348
20101100603,4,0,4,6,5,8,4,0,0,33,0,6,10,5,0,4,3,6,0,35,0,0,14,6,8,10,0,0,0,30,0,0,10,3,5,10,0,0,0,28,0,0,0,3,0,0,0,0,0,5,0,0,8,6,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,4,0,0,0,18,20,21,65,39,33,55,40,9,3,301
20101100604,0,0,6,4,0,0,9,4,0,19,0,5,4,9,9,6,5,0,0,40,0,0,4,4,6,9,0,0,0,28,0,0,7,3,10,8,0,0,0,20,0,0,0,7,3,3,0,0,0,19,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,14,42,49,48,44,44,16,6,285
20101100607,4,0,0,0,3,7,0,0,0,13,0,7,0,0,7,0,0,0,0,15,0,0,0,0,3,6,0,0,0,19,0,0,4,0,0,0,4,0,0,8,0,0,3,6,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,8,0,0,0,0,12,6,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,5,0,0,3,0,0,11,17,17,27,28,33,55,40,10,0,223
20101100610,5,0,0,4,4,5,12,3,0,37,0,4,6,5,0,6,4,4,0,33,0,4,3,6,4,13,8,0,0,36,0,0,4,4,4,12,5,0,0,26,0,0,3,0,7,3,4,0,0,13,0,0,3,4,3,5,0,0,0,16,0,0,0,0,8,5,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,9,17,23,41,32,46,81,92,28,3,369
20101100611,0,0,4,0,0,3,4,3,0,28,0,6,8,0,7,0,5,4,0,24,0,4,0,5,10,5,9,0,0,32,0,0,3,0,3,8,3,0,0,21,0,0,3,3,3,6,0,0,0,19,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,4,7,3,0,0,0,0,21,32,15,39,30,60,58,50,32,7,324
20101100612,0,3,7,3,0,4,6,6,0,30,0,8,19,4,6,0,0,0,0,38,0,7,10,13,9,6,0,0,0,38,0,6,7,6,3,0,0,0,0,30,0,0,5,0,0,0,0,0,0,12,0,0,0,7,7,0,0,0,0,15,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,9,5,5,7,0,4,4,0,32,34,51,80,64,51,32,44,22,5,387
20101100613,0,3,6,0,3,4,0,0,0,19,0,3,7,4,0,0,0,0,0,15,0,5,7,0,4,5,4,0,0,20,0,0,4,3,4,0,0,0,0,13,0,3,7,4,0,0,0,0,0,16,0,0,6,5,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,4,0,0,0,20,22,27,53,32,25,34,25,12,11,241
20101100614,0,3,0,0,4,0,0,0,0,14,0,0,9,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,5,10,18,16,21,21,16,5,6,118
20101100615,0,6,7,8,13,3,3,0,0,39,0,3,10,11,8,7,0,0,0,42,0,0,5,11,10,6,0,3,0,44,0,0,4,3,3,3,0,0,0,13,0,0,4,9,9,3,0,0,0,23,0,0,0,0,3,0,0,0,0,11,0,0,0,3,13,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,10,33,24,36,54,73,66,61,29,18,400
20101100616,0,0,0,0,0,0,10,7,3,23,0,0,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,21,0,0,0,0,6,3,43,81,56,196
20101100618,0,7,12,9,0,3,0,0,0,31,0,9,24,14,0,7,0,0,0,57,0,12,38,14,11,3,0,0,0,70,0,0,17,4,3,0,0,0,0,28,0,0,17,9,0,0,0,0,0,34,0,0,12,5,0,0,0,0,0,20,0,0,9,4,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,19,20,52,159,66,28,24,14,4,0,359
20101100619,0,9,7,3,0,0,0,0,0,18,0,5,8,3,0,0,0,0,0,29,0,8,16,6,0,4,0,0,0,36,0,0,11,3,0,0,0,0,0,12,0,0,12,5,0,0,0,0,0,18,0,0,3,6,0,0,0,0,0,9,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,18,19,43,77,41,16,17,5,5,0,216
