SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
213051361,0,5,0,0,0,0,0,26,0,28,131,89,6,3,0,5,0,0,0,0,0,0,10,274,0,0,0,0,0,3,0,5,0,3,0,3,0,0,0,17,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,15,0,0,0,5,33,22,30,50,3,3,10,9,8,0,4,185,0,0,0,4,10,16,7,4,3,3,0,0,4,0,3,59,0,39,100,49,22,6,3,4,0,0,0,0,0,0,8,236,0,9,9,3,3,0,4,0,0,0,0,0,0,0,0,23,0,3,5,11,53,67,132,87,28,42,30,12,4,6,25,515,0,0,0,0,8,7,26,34,5,12,9,9,8,11,0,127,0,0,0,6,60,114,93,110,5,15,22,16,24,7,3,470,0,3,3,4,30,12,10,0,0,3,0,0,0,0,0,61,0,0,0,3,3,8,9,9,0,0,0,0,0,3,0,36
213051362,0,3,0,0,0,0,0,35,0,39,96,57,6,0,9,0,0,0,0,0,0,0,13,225,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,8,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,29,0,0,0,9,19,19,25,29,8,3,0,8,17,0,4,148,0,0,0,9,11,23,12,28,0,4,8,6,12,7,11,145,0,33,65,27,10,3,5,0,3,0,0,0,0,0,5,161,0,11,15,9,4,3,3,0,0,0,0,0,0,0,0,43,0,0,0,18,47,63,132,116,37,27,38,17,16,3,35,545,0,0,0,4,0,18,26,12,4,14,15,17,21,7,3,143,0,0,0,7,52,171,93,88,19,14,13,29,25,9,5,523,0,13,4,5,28,18,9,3,0,0,0,0,0,0,0,77,0,0,0,3,3,6,8,25,7,0,0,0,0,0,0,57
213051363,0,0,0,0,0,0,0,18,0,5,10,10,0,6,0,3,0,0,0,3,3,0,0,28,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,3,0,6,3,9,0,0,0,24,0,0,0,3,3,3,8,7,0,3,0,4,4,0,4,43,0,0,4,0,5,7,39,25,8,4,8,12,4,0,3,119,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,14,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,3,17,31,48,71,25,31,35,16,25,13,8,318,0,0,0,0,0,3,15,18,4,15,11,31,21,12,8,137,0,0,0,0,17,62,49,63,15,26,14,22,7,20,6,310,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,16,0,0,0,0,3,0,17,16,4,9,3,3,0,0,0,67
213051365,0,3,0,0,0,0,0,21,0,17,33,23,9,3,4,3,0,0,0,3,0,3,5,93,0,0,0,0,0,0,13,4,0,0,3,0,0,0,0,21,0,0,0,0,0,0,5,9,0,0,0,0,3,0,0,23,0,0,0,11,28,23,29,13,4,3,14,0,0,0,3,130,0,0,3,4,20,28,61,57,9,18,4,10,3,3,9,221,0,26,78,47,15,3,9,11,0,0,0,3,0,0,0,189,0,7,3,4,3,0,3,0,0,0,0,0,0,0,0,15,0,0,0,4,37,112,348,407,150,205,121,111,87,36,69,1687,0,0,0,0,0,26,136,193,42,56,37,44,37,21,8,606,0,0,0,6,40,201,369,505,35,44,63,24,34,38,20,1362,0,0,3,0,15,24,3,4,0,0,0,0,0,0,0,57,0,0,0,0,4,9,55,84,3,0,11,5,9,6,7,200
213051366,0,4,0,0,0,0,0,11,0,7,17,17,0,0,0,8,0,3,0,0,0,0,5,50,0,0,0,0,0,5,10,11,0,0,0,0,0,0,0,22,0,0,0,0,0,12,15,29,12,0,0,0,0,3,5,76,0,0,0,14,23,28,37,43,7,5,7,3,4,0,14,186,0,0,0,0,3,20,58,58,0,19,11,6,23,3,9,222,0,5,20,4,0,4,3,4,0,0,0,0,0,0,0,46,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,21,67,193,191,85,95,80,57,46,20,71,936,0,0,0,0,0,13,102,157,62,41,46,50,34,28,10,541,0,0,0,3,27,144,141,350,65,64,41,36,40,31,23,971,0,0,0,0,12,9,8,6,0,0,0,0,0,0,0,35,0,0,0,0,7,5,32,25,3,10,9,5,0,0,3,104
213051368,3,0,0,0,0,0,0,21,9,134,211,73,11,3,0,0,0,0,0,3,4,0,28,485,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,14,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,5,8,0,6,3,0,0,0,4,0,3,0,26,0,6,31,11,0,0,0,0,0,0,0,0,0,0,10,52,0,6,12,5,4,0,0,0,0,0,0,0,0,0,6,25,0,0,0,11,33,33,47,31,12,10,27,13,0,4,10,238,0,0,0,0,0,0,3,7,0,0,6,0,3,7,3,24,0,0,0,0,9,15,20,28,5,6,19,4,16,3,11,127,0,0,3,3,5,10,3,0,0,0,0,0,0,0,0,26,0,0,0,7,0,0,3,6,5,0,3,0,0,0,0,25
213051369,3,3,0,0,0,0,0,34,0,14,26,21,3,0,4,0,0,0,0,3,0,0,6,77,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,14,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,12,0,0,0,11,9,3,18,51,13,7,3,4,3,0,3,124,0,12,31,19,12,3,3,0,0,0,0,0,0,0,5,97,0,5,11,5,0,0,0,0,3,0,0,0,0,0,0,26,0,0,4,15,44,73,199,179,58,56,56,30,25,16,32,791,0,0,0,0,0,0,20,39,7,19,10,23,10,6,3,127,0,0,0,3,18,61,145,220,18,18,26,16,20,11,8,576,0,5,0,0,18,10,8,0,0,0,3,0,0,0,0,47,0,0,0,0,0,5,41,32,0,3,4,0,9,4,0,100
213051464,15,6,0,0,0,0,0,49,0,11,11,13,7,4,4,6,0,3,3,0,0,0,0,62,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,16,0,0,0,3,0,6,12,42,0,3,8,12,4,3,3,99,0,0,0,5,3,6,5,0,0,0,0,0,0,0,0,19,0,0,0,3,14,27,32,49,23,10,22,13,9,8,4,212,0,8,9,10,0,4,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,13,0,0,0,4,23,25,79,120,28,53,66,61,30,21,20,552,0,0,0,0,0,5,10,17,8,12,3,3,11,0,0,69,0,0,0,0,23,60,26,25,11,10,8,8,7,3,8,173,0,0,0,0,7,8,3,3,4,0,4,0,0,0,0,31,0,0,0,0,9,3,26,46,3,13,5,0,3,0,3,110
213051465,11,14,3,3,4,4,0,79,0,12,32,20,9,0,7,0,0,0,0,0,0,0,9,97,0,0,0,0,0,3,17,19,0,0,0,0,0,0,0,40,0,0,0,0,0,14,30,71,10,3,3,0,12,8,6,155,0,0,0,9,11,16,23,6,4,0,3,4,3,0,4,87,0,0,0,4,26,33,93,90,18,19,11,10,13,9,6,335,0,20,48,11,12,4,3,0,0,0,0,0,0,0,4,103,0,3,6,0,4,0,9,3,0,0,0,0,0,0,0,35,0,0,4,10,40,63,185,181,60,76,60,47,61,22,25,832,0,0,0,0,0,9,46,47,12,12,7,18,9,5,0,160,0,0,0,0,32,108,155,129,21,8,17,20,15,14,3,532,0,3,0,0,13,19,10,0,0,0,0,0,3,0,0,55,0,0,0,3,0,15,51,51,8,10,9,11,11,4,0,166
213051466,3,12,3,3,7,0,0,55,0,0,9,11,0,0,8,4,0,0,0,0,3,0,0,35,0,0,0,0,0,3,10,10,0,0,3,0,3,0,0,33,0,0,0,0,0,5,41,108,18,16,12,7,11,10,9,235,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,14,0,0,0,3,3,31,115,117,20,46,30,25,21,16,23,454,0,5,4,7,0,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,13,0,0,0,4,23,39,117,141,62,71,56,38,30,19,23,619,0,0,0,0,0,6,27,14,8,17,6,16,13,4,4,109,0,0,0,0,22,37,47,116,10,24,19,20,20,11,10,338,0,0,0,0,6,15,8,0,0,0,0,4,6,0,0,36,0,0,0,0,3,6,48,52,14,12,11,4,17,6,4,175
213051467,0,0,0,0,0,0,0,25,0,50,86,41,4,0,3,3,0,0,0,0,0,0,24,208,0,0,0,0,3,3,8,5,3,0,0,0,0,0,0,28,0,0,0,0,0,3,5,5,0,0,0,0,3,0,0,26,0,0,0,3,11,6,11,16,4,0,0,0,0,0,0,62,0,0,3,5,11,23,9,14,6,7,11,6,0,6,4,120,0,14,33,21,10,4,0,0,0,0,0,0,0,0,3,92,0,18,17,3,3,0,0,3,0,0,0,0,0,0,0,45,0,0,5,22,48,66,115,100,25,58,26,25,22,13,27,561,0,0,0,0,0,10,6,32,3,4,13,9,9,8,5,95,0,0,0,3,23,118,60,69,15,15,20,27,18,19,3,390,0,4,8,3,19,32,7,0,0,0,4,0,0,0,0,88,0,0,0,0,6,8,9,0,0,0,4,0,0,0,0,20
213051468,0,3,0,0,0,0,0,21,0,24,44,20,5,3,3,0,0,0,3,0,0,0,3,111,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12,0,0,0,3,6,0,4,3,3,0,0,0,0,0,0,24,0,0,0,8,14,5,3,4,0,0,0,4,0,4,0,43,0,10,28,22,8,0,0,0,0,0,0,0,0,0,0,68,0,10,8,4,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,11,28,45,52,65,13,21,12,0,7,7,5,273,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,20,0,0,0,0,10,19,31,27,6,12,3,5,8,0,6,119,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,31,0,0,0,0,4,4,4,0,3,6,0,0,3,0,0,23
214011370,0,3,0,0,0,0,0,44,3,26,18,22,4,0,0,3,0,0,0,3,0,0,8,89,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,3,3,5,8,8,0,0,0,3,0,0,0,29,0,0,0,3,6,8,6,11,3,3,0,0,0,0,0,38,0,8,6,4,3,0,0,0,0,0,0,0,0,0,0,21,0,40,47,10,5,0,0,0,0,0,0,0,0,0,39,152,0,3,3,26,76,133,145,87,53,35,35,17,17,4,18,651,0,0,0,3,0,9,9,3,0,0,0,0,0,0,0,26,0,0,0,3,15,75,69,85,13,19,29,28,14,3,7,356,0,0,4,4,16,9,7,0,0,0,0,0,0,0,0,49,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,23
214011371,0,0,0,0,0,0,3,76,0,32,35,19,7,0,0,0,0,3,5,0,3,0,6,109,0,0,0,0,0,0,12,4,0,0,0,0,3,0,0,18,0,0,0,0,0,7,7,7,0,0,0,0,0,0,3,20,0,0,0,3,8,7,0,0,0,0,0,0,0,0,3,19,0,0,0,7,5,14,5,10,0,0,0,0,11,3,4,58,0,10,3,3,0,0,0,0,0,0,0,0,0,0,3,16,0,44,30,14,5,0,4,4,0,0,0,0,0,0,0,105,0,3,11,40,93,89,98,65,27,26,11,17,26,7,13,525,0,0,3,0,0,0,0,3,3,3,4,3,0,0,0,23,0,0,0,0,13,31,19,33,4,7,4,15,6,6,6,155,0,0,3,0,31,13,3,0,0,0,0,0,0,0,0,59,0,0,0,0,7,3,13,3,0,0,3,0,0,3,0,30
214011372,3,0,0,0,0,0,0,66,0,17,16,12,3,0,0,3,0,0,3,0,3,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,0,0,0,9,4,6,5,0,0,0,0,0,0,0,0,23,0,0,0,3,6,5,12,0,3,0,7,0,0,3,0,41,0,11,8,5,0,0,0,0,0,0,0,0,0,0,0,16,0,30,28,6,0,0,0,0,0,0,0,0,0,0,0,70,0,3,9,28,97,102,114,97,24,27,16,6,9,0,31,565,0,0,0,4,0,8,0,3,0,0,4,3,0,0,0,22,0,0,0,5,8,39,27,22,6,3,3,7,3,10,0,139,0,0,8,3,15,20,9,0,0,0,4,0,0,0,0,57,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,18
214011373,0,0,0,0,0,0,6,72,0,20,44,24,7,0,4,0,0,0,0,0,0,0,6,113,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,3,4,5,3,0,0,0,0,0,0,0,0,0,14,0,0,0,6,9,3,15,6,0,0,0,0,0,0,0,43,0,8,3,3,3,0,0,0,0,0,0,0,0,0,0,16,0,31,36,12,9,3,4,3,4,0,0,0,0,0,7,101,3,0,3,15,51,56,54,33,3,0,3,3,5,0,9,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,13,7,12,0,4,0,5,3,3,3,59,0,4,3,3,12,11,4,0,0,0,0,0,0,0,0,40,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,15
214011374,0,0,6,0,0,0,0,68,0,25,46,21,4,5,7,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,3,0,0,0,0,0,0,0,0,27,0,0,4,3,3,5,12,3,5,0,0,7,0,0,0,42,0,5,7,4,3,0,0,0,0,0,0,0,0,0,0,19,0,46,59,20,14,5,3,3,0,0,0,0,0,0,0,164,0,0,12,28,77,82,99,35,14,8,8,9,4,4,10,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,15,22,7,5,5,3,3,3,3,78,0,4,5,0,15,8,6,7,0,0,0,0,0,0,0,37,0,0,0,3,0,4,9,3,0,0,0,0,0,0,0,23
214011375,4,4,0,3,0,0,0,85,0,12,18,11,3,4,6,3,3,0,0,0,0,0,4,67,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,5,10,8,7,0,0,0,0,0,0,0,42,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,27,7,4,3,0,3,0,0,0,0,0,0,4,62,3,0,3,19,80,82,92,53,10,11,20,3,4,0,15,403,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,14,22,15,12,3,4,3,5,0,0,3,98,0,3,0,7,17,12,14,0,0,0,0,0,0,0,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
214011376,4,0,0,0,0,3,0,37,0,9,21,14,3,0,0,0,0,3,0,0,0,0,0,51,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,15,0,0,0,3,12,9,8,7,4,3,0,0,0,0,0,57,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,14,14,3,11,3,0,0,4,3,0,0,0,0,0,42,0,0,0,5,48,71,94,59,18,17,9,0,5,3,13,351,0,0,0,0,0,5,8,7,0,0,0,3,0,0,0,21,0,0,0,0,19,45,37,47,0,7,7,7,4,0,11,188,0,0,3,0,11,21,8,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,13
214021377,0,3,4,0,0,0,0,20,0,44,71,45,4,0,0,0,0,0,0,0,0,0,12,174,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,34,28,11,5,0,0,0,0,0,0,0,0,0,3,77,0,0,3,26,46,40,27,15,3,0,0,0,0,6,5,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,25,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4
214021378,0,0,0,0,0,0,0,11,0,7,3,3,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,9,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,6,11,17,22,5,3,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8
214021379,0,3,0,0,0,0,3,67,0,20,17,10,0,0,0,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,20,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,11,0,0,0,0,0,0,0,0,0,26,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,42,47,19,6,3,0,0,0,0,0,0,0,0,6,122,0,0,11,38,71,50,43,35,8,3,9,0,0,0,15,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,5,9,4,5,3,18,5,13,11,97,0,6,3,3,7,4,0,0,0,0,0,0,0,0,0,30,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7
214021380,16,7,16,6,0,3,3,177,0,53,47,14,8,0,3,4,0,5,0,4,0,0,11,140,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,9,3,3,6,0,0,0,0,0,0,0,36,0,16,14,8,0,0,0,0,0,0,0,0,0,0,0,35,0,68,60,13,12,7,0,0,0,0,0,0,0,0,10,164,5,3,12,62,73,66,81,40,20,4,5,9,3,0,16,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,13,3,6,9,16,0,0,0,3,6,74,0,8,3,0,13,5,3,4,0,0,0,0,0,0,3,39,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9
214021381,6,5,0,7,0,0,3,93,0,20,24,9,0,0,5,5,0,0,0,0,0,0,4,61,0,0,0,3,0,4,6,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,3,14,10,0,16,3,0,0,0,0,0,4,56,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,34,21,4,10,0,17,0,0,0,0,0,0,0,8,98,0,3,11,30,44,52,66,35,4,8,22,3,0,0,8,282,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,18,0,3,4,3,14,7,3,0,0,0,0,0,0,0,3,41,0,0,3,3,4,0,3,3,0,0,0,0,0,0,3,32
214021382,10,0,0,0,4,0,0,120,4,31,33,16,3,3,7,0,0,0,0,0,0,0,3,102,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,3,0,0,0,0,0,0,0,0,20,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,16,0,41,30,7,7,3,7,0,0,0,0,0,0,0,0,96,0,4,9,33,51,51,57,26,14,8,3,0,0,7,7,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,10,3,3,0,0,0,0,0,0,0,21,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15
214021383,3,0,0,0,0,0,5,43,3,87,116,60,4,0,0,0,4,3,3,0,0,0,14,299,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,15,12,3,3,0,0,0,0,0,0,0,0,0,3,32,0,31,19,10,10,3,4,0,0,0,0,0,0,0,0,76,0,6,6,33,43,28,43,18,10,4,0,3,0,0,10,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,11,6,0,0,0,0,0,3,0,0,32,0,0,7,0,3,4,0,0,0,0,0,0,0,0,0,13,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,14
214021384,3,3,0,0,3,0,6,65,3,69,92,29,12,0,3,0,0,3,0,0,0,0,26,234,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,8,0,0,0,0,3,0,0,5,28,0,17,6,3,4,0,0,0,0,0,0,0,0,0,0,31,0,48,44,3,8,0,3,0,0,0,0,0,0,3,10,127,3,4,10,36,47,37,32,13,7,4,0,0,0,3,11,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,10,14,6,4,0,4,5,0,4,11,70,0,9,4,3,5,4,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,9
214021385,3,0,0,0,0,0,0,44,0,14,14,14,5,0,3,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,11,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,20,0,48,25,15,19,3,0,0,0,0,0,0,0,0,6,120,0,0,3,35,52,48,43,17,8,0,0,0,3,3,14,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,4,3,6,0,6,8,3,3,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
215011386,0,0,0,0,0,0,0,5,0,3,5,4,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,15,3,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,9,8,15,17,27,12,4,3,0,3,3,30,136,0,0,0,0,0,3,3,7,0,8,0,0,0,0,3,19,0,0,0,0,4,7,13,15,13,3,0,0,3,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
