SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
213041357,0,0,0,3,6,4,6,4,0,23,0,11,3,45,10,7,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,0,0,22,0,0,0,15,12,5,5,0,0,37,0,0,0,0,5,3,0,0,0,7,0,4,0,14,4,0,4,0,0,26,3,3,0,26,7,8,0,0,0,42,0,0,0,0,3,3,0,0,0,8,0,0,0,5,5,0,0,0,0,20,6,66,86,211,71,41,33,11,5,526,84,104,79,292,99,97,66,29,5,862,1135,1712,1406,3672,1252,1112,835,264,94,11494,0,0,0,3,0,0,0,0,0,3,1002,1377,1043,2327,817,791,450,176,81,8062,0,3,0,24,0,0,0,0,0,28,0,0,0,7,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,12,0,0,0,5,3,3,0,0,0,12
213041358,0,0,0,0,3,0,3,3,0,12,0,5,3,23,9,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,11,3,5,4,0,0,19,0,0,0,3,4,0,0,0,0,12,0,3,0,0,0,0,0,0,0,7,0,0,3,9,10,6,0,0,0,33,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,4,47,66,132,63,45,26,10,0,395,61,93,93,214,99,79,40,14,3,703,806,1392,1235,2591,977,819,521,173,33,8547,0,0,0,0,0,0,0,0,0,0,749,1128,888,1906,636,565,276,67,20,6241,0,0,0,9,0,0,0,0,0,13,0,0,0,15,8,3,3,0,0,27,0,0,0,8,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,12,0,0,4,6,8,0,7,0,0,29
213041359,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,25,3,0,0,0,0,42,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,6,3,8,7,0,54,3,23,12,51,37,30,18,6,0,183,54,105,262,805,232,157,119,41,0,1775,0,0,0,3,0,0,0,0,0,3,38,84,133,325,120,57,24,8,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041360,0,0,0,4,3,3,6,0,0,20,0,7,14,52,30,13,5,0,0,123,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,22,0,0,8,43,48,32,26,3,0,156,0,0,0,7,8,6,0,0,0,23,0,3,0,8,0,0,0,0,0,19,0,3,11,83,65,30,6,6,0,207,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,10,36,53,192,114,78,39,11,3,530,39,80,42,129,55,26,25,15,3,412,877,1943,1203,3199,1140,601,331,147,24,9460,0,0,7,14,0,3,0,0,0,25,863,1628,822,1874,398,149,81,67,17,5895,0,0,3,3,6,0,0,0,0,13,0,0,0,27,13,5,3,0,0,54,0,0,0,3,0,3,0,0,0,3,0,4,0,3,0,0,0,0,0,6,0,0,0,18,13,8,3,0,0,41
213041461,0,0,0,7,0,3,3,0,0,14,0,0,9,6,13,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,21,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,25,19,15,6,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,22,70,67,44,15,13,0,231,10,10,7,27,16,10,6,6,7,104,170,325,309,606,322,249,142,90,52,2268,0,0,0,3,0,0,0,0,0,10,130,330,215,268,110,55,49,53,52,1255,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,5,0,0,30
213041462,0,0,0,0,0,3,0,0,0,7,0,7,0,23,10,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,14,10,15,5,0,0,44,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,10,3,68,27,21,5,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,15,32,88,41,18,14,3,0,216,8,21,16,49,17,10,9,0,0,135,374,560,367,1104,319,180,94,22,3,3020,0,0,0,3,3,0,0,0,0,9,315,385,219,445,83,29,11,4,0,1490,0,0,0,3,0,0,0,0,0,3,0,0,3,9,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,18
213041463,0,0,0,8,15,7,4,0,0,32,0,12,4,43,34,11,11,3,0,117,0,0,0,3,0,0,0,0,0,6,3,0,4,9,0,0,0,0,0,15,0,0,0,30,29,29,11,5,0,110,0,0,0,5,11,3,0,0,0,23,0,6,6,6,8,0,0,0,0,32,3,5,3,96,44,25,12,4,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,31,55,217,131,86,44,12,3,581,39,100,66,181,91,64,28,20,0,592,835,1851,1292,3174,1344,796,405,151,12,9857,0,0,3,8,3,0,0,0,0,20,676,1418,848,1639,565,235,118,51,4,5563,0,0,0,10,0,3,0,0,0,21,0,0,0,39,16,16,0,3,0,72,0,0,0,11,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,28,20,19,8,0,0,71
213051361,0,0,0,4,3,11,8,0,0,31,3,10,3,46,17,11,4,0,0,107,0,0,0,3,0,0,0,0,0,5,0,21,28,7,3,0,0,0,0,54,0,0,0,5,7,24,12,5,3,54,0,0,0,0,3,0,0,0,0,5,0,3,0,3,4,7,0,0,0,23,0,0,0,21,5,13,4,0,0,41,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,29,38,122,88,71,36,21,7,410,21,66,82,154,96,84,54,10,5,569,629,1311,1535,2602,1468,1213,617,195,52,9626,0,0,3,4,3,0,0,0,0,9,545,970,1130,1326,961,614,225,68,37,5869,0,8,4,33,4,0,0,0,0,41,0,0,3,4,4,0,4,0,0,22,0,0,0,3,0,6,0,0,0,3,0,0,0,3,3,3,0,0,0,12,0,0,0,5,6,9,9,0,0,37
213051362,0,0,0,3,3,6,13,3,0,29,0,3,11,58,19,13,8,0,0,112,0,0,0,3,0,0,0,0,0,4,0,36,35,9,0,0,0,0,0,92,0,0,0,9,10,12,8,0,0,38,0,0,0,3,0,3,3,0,0,11,0,0,0,3,7,0,6,0,0,15,3,4,9,26,22,13,12,0,3,89,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,7,30,40,118,67,63,48,22,7,395,38,48,76,143,71,81,59,22,16,556,729,1261,1372,2672,1199,1190,900,305,75,9711,0,0,0,7,0,0,0,0,0,14,550,836,929,1170,640,647,504,142,46,5463,4,10,10,48,5,0,0,0,0,82,0,0,0,6,3,0,0,0,0,14,0,0,0,3,3,3,0,0,0,13,0,0,0,3,0,7,0,0,0,11,0,0,0,12,7,9,5,3,0,34
213051363,0,0,0,0,0,5,0,0,0,9,0,0,3,14,6,3,3,0,0,27,0,0,0,8,0,3,0,0,0,11,3,42,23,26,0,0,0,0,0,95,0,0,0,0,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,3,19,13,9,3,0,0,58,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,19,19,101,37,26,12,7,3,221,28,30,53,133,29,33,17,8,0,330,454,463,660,2005,446,359,167,81,16,4651,0,0,0,0,0,0,0,0,0,3,340,292,211,429,171,113,58,49,12,1678,0,0,4,13,0,3,0,0,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,6,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,11
213051365,0,0,0,7,3,11,4,0,0,32,0,27,21,128,50,16,8,0,0,255,0,0,0,5,0,0,0,0,0,9,0,7,3,8,0,0,0,0,0,17,0,0,4,14,10,12,6,3,0,56,0,0,0,3,3,4,0,0,0,10,4,7,0,12,4,0,0,0,0,30,0,3,3,47,12,4,3,0,0,82,0,0,0,3,0,4,0,0,0,7,0,4,3,11,3,0,0,0,0,23,17,99,193,507,196,95,34,15,0,1153,107,156,115,380,104,79,29,25,0,992,2182,3091,2044,6835,1624,889,474,206,30,17377,0,0,0,16,4,3,0,0,0,27,1796,1983,962,1921,543,291,215,89,21,7831,3,24,6,134,7,3,0,0,0,177,0,0,0,12,3,4,4,0,0,26,0,0,3,16,0,0,0,0,0,17,0,0,3,8,3,0,0,0,0,14,0,0,3,21,14,16,4,0,0,54
213051366,0,0,0,10,6,0,0,0,0,15,3,18,9,106,16,8,7,0,0,162,0,0,0,8,3,3,0,0,0,16,0,3,3,14,4,0,0,0,0,23,0,0,0,16,8,4,3,0,0,34,0,0,0,12,0,3,0,0,0,18,0,10,6,8,0,0,0,0,0,29,0,3,11,86,27,20,4,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,21,17,77,141,443,163,56,19,8,0,917,79,74,74,281,59,28,15,7,0,612,1612,1738,1313,5964,970,488,243,78,4,12421,0,3,0,15,5,0,0,0,0,22,1323,1166,419,923,195,112,85,26,5,4255,3,11,11,148,11,5,0,0,0,190,0,0,0,7,3,3,0,0,0,17,0,0,0,10,3,0,0,0,0,16,0,8,0,0,3,0,0,0,0,11,0,0,0,15,0,0,0,0,0,20
213051368,0,0,0,0,0,3,0,3,0,6,0,0,3,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,37,18,5,0,0,0,0,0,61,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,11,0,3,0,9,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,8,24,7,56,30,16,15,16,6,168,14,30,34,123,54,42,47,29,10,377,339,620,666,1531,790,711,515,299,104,5574,0,0,0,0,0,0,0,0,0,0,276,449,537,950,552,483,267,156,74,3745,0,4,5,11,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
213051369,0,0,0,0,8,3,3,0,0,11,0,6,13,65,18,4,0,0,0,108,0,0,3,4,0,0,0,0,0,9,0,28,29,21,5,0,0,0,0,90,0,0,0,0,3,6,3,0,0,10,0,0,3,3,0,0,0,0,0,12,0,4,0,9,0,0,0,0,0,20,0,0,0,15,10,0,0,0,0,29,0,0,0,0,0,3,0,0,0,6,0,0,8,8,0,3,0,0,0,22,3,39,84,208,78,53,22,8,3,505,74,106,77,238,73,66,38,18,3,692,1271,1985,1416,4045,1251,834,465,170,32,11462,0,0,0,3,0,3,0,0,0,5,1064,1511,911,2220,715,449,281,95,41,7282,0,0,10,59,7,0,0,0,0,80,0,0,0,12,7,5,0,0,0,24,0,0,0,0,3,0,0,0,0,4,0,5,0,0,6,0,0,0,0,6,0,0,0,9,3,5,0,0,0,14
213051464,0,0,0,0,3,3,0,0,0,7,0,3,3,25,7,6,3,0,0,47,0,0,0,4,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,5,0,0,0,7,18,4,4,0,0,35,0,0,3,7,0,3,0,0,0,18,0,10,3,5,5,0,0,0,0,36,0,4,3,23,12,9,3,0,0,53,0,0,3,4,0,0,0,0,0,11,0,0,0,14,4,0,0,0,0,15,8,30,48,126,57,19,17,3,0,316,32,42,44,119,53,29,21,3,0,342,661,1006,752,2185,838,436,212,39,12,6149,0,0,0,0,3,0,0,0,0,7,529,644,409,790,346,130,52,8,3,2907,0,0,0,16,4,0,0,0,0,23,0,0,0,14,6,3,3,0,0,20,0,0,0,3,0,3,0,0,0,5,0,3,0,5,3,0,0,0,0,12,0,0,0,3,4,3,0,0,0,10
213051465,0,0,0,3,5,6,0,0,0,21,0,6,3,49,21,3,4,0,0,84,0,0,0,13,3,0,0,0,0,24,0,3,0,18,0,0,0,0,0,25,0,0,3,10,17,11,10,0,0,55,0,0,0,0,13,0,0,0,0,11,3,9,3,13,4,3,0,0,0,33,0,4,7,50,31,19,6,3,0,120,0,4,0,4,3,0,0,0,0,9,0,0,4,0,6,0,0,0,0,11,0,29,45,169,140,49,25,10,3,470,46,86,58,158,83,33,40,7,6,518,1246,2141,1223,3957,1607,717,403,186,28,11517,0,0,0,0,4,0,0,0,0,9,995,1463,765,1617,643,245,186,89,25,6019,0,0,4,20,3,0,0,0,0,27,0,0,0,12,10,3,7,0,0,34,0,0,4,9,4,7,3,0,0,32,0,0,0,4,0,0,0,0,0,4,0,0,0,5,5,3,3,0,0,21
213051466,0,0,0,0,4,0,0,0,0,3,0,6,3,49,12,3,0,0,0,76,0,3,5,6,0,0,0,0,0,15,0,0,3,5,0,0,0,0,0,8,0,3,0,3,4,3,0,0,0,14,0,0,0,3,0,0,0,0,0,11,3,18,7,5,0,4,0,0,0,41,0,4,0,18,9,4,3,0,0,39,0,4,0,3,3,0,0,0,0,11,0,0,7,14,0,0,0,0,0,22,3,27,28,164,57,27,9,0,0,305,39,46,28,141,30,11,9,4,0,304,993,1281,637,3151,691,307,167,31,8,7276,0,0,0,3,0,0,0,0,0,3,801,715,284,814,199,77,40,4,3,2936,0,5,0,20,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,9,0,0,0,10,3,6,0,0,0,15,0,0,5,9,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,6
213051467,0,0,0,3,10,12,0,3,0,30,0,8,7,30,16,10,0,0,0,69,0,0,0,0,0,0,0,0,0,0,14,76,72,28,3,0,0,0,0,188,0,0,0,0,4,0,4,0,0,15,0,0,0,0,3,0,3,0,0,4,0,3,0,7,4,3,0,0,0,23,0,4,6,21,12,11,6,0,0,61,0,0,0,5,0,3,0,3,0,12,0,0,0,0,3,0,0,0,0,4,9,26,37,144,105,51,33,21,4,426,50,64,90,190,106,89,65,27,29,707,768,1319,1366,2802,1268,1068,666,302,144,9703,0,0,0,4,0,0,0,0,0,7,617,927,878,1377,730,597,347,227,119,5808,0,6,5,38,8,3,0,0,0,64,0,0,0,12,6,4,0,0,0,24,0,0,0,12,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,10,0,0,0,6,0,10,3,0,0,24
213051468,0,0,0,4,3,3,3,0,0,9,0,0,3,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,23,18,4,0,0,0,0,0,55,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,10,0,0,0,6,3,0,0,0,0,14,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,8,15,11,48,38,30,12,8,0,166,12,31,36,93,49,52,33,25,0,331,391,781,830,1683,846,765,408,172,29,5910,0,0,0,0,0,0,0,0,0,0,326,573,646,1079,614,504,238,94,31,4109,0,3,0,23,0,0,0,0,0,29,0,0,0,3,6,5,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
214011370,0,0,0,0,3,0,3,0,0,7,0,4,3,37,11,19,14,3,0,91,0,0,0,0,0,3,0,0,0,4,0,0,3,9,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,6,3,0,0,3,0,22,0,0,3,13,3,0,0,0,0,23,0,0,0,4,3,11,0,0,0,18,0,0,0,10,0,0,0,0,0,8,0,8,15,98,46,34,34,11,8,261,43,82,70,188,91,107,63,23,23,695,825,1356,1316,3048,1417,1107,662,287,160,10180,0,0,3,17,9,4,0,0,0,29,681,1062,1061,2055,897,644,397,201,117,7121,0,0,3,8,0,0,0,0,0,12,0,0,0,5,0,3,0,0,0,4,0,0,3,16,3,3,0,0,0,25,0,3,0,3,3,0,0,0,0,11,0,0,0,8,5,4,3,0,0,23
214011371,0,0,0,4,7,3,3,4,3,15,0,0,7,20,3,13,3,3,0,46,0,0,0,3,3,0,0,0,0,10,0,3,0,6,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,0,3,0,7,10,12,4,0,0,39,0,0,3,3,0,0,0,0,0,10,0,0,0,3,3,7,3,3,0,27,0,0,0,11,3,0,0,0,0,18,3,11,29,88,47,44,26,28,3,275,55,81,122,293,114,135,81,50,22,957,714,1162,1373,3165,1425,1397,967,523,175,10888,0,0,0,3,0,0,0,0,0,4,597,904,1137,2205,962,949,646,304,152,7858,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,3,3,3,34,0,0,0,3,0,0,0,0,0,10,0,0,0,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6
214011372,0,0,0,3,3,0,0,0,0,9,0,0,3,7,3,3,7,5,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,3,0,0,0,4,0,0,4,13,4,5,3,0,0,28,0,0,0,9,0,0,0,0,0,11,0,0,0,3,4,0,3,3,0,26,0,0,0,3,0,0,0,0,0,3,0,9,18,73,49,41,35,24,9,260,58,99,92,243,122,105,110,53,18,886,687,1123,1114,2648,1173,1062,938,492,183,9414,0,0,0,3,0,0,0,0,0,6,567,890,886,1888,784,667,620,315,171,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,3,3,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,3,3,4,3,3,0,14
214011373,0,0,0,0,0,3,3,0,0,9,0,0,0,4,6,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,3,3,7,10,0,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,3,5,3,0,20,0,0,3,3,7,0,0,0,0,14,0,18,16,38,29,21,32,9,6,182,19,31,48,87,68,71,41,36,25,426,507,1175,1131,1855,1284,1120,877,514,265,8736,0,0,0,3,0,0,0,0,0,3,495,984,886,1500,952,807,609,379,313,6928,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,14,0,0,0,4,3,3,0,0,0,10,0,0,0,3,3,3,3,0,0,18,0,0,0,3,0,0,0,0,0,9
214011374,0,0,0,0,3,4,0,0,0,9,0,0,3,7,5,7,0,0,0,24,0,0,3,0,3,0,0,0,0,4,4,3,5,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,11,3,3,8,4,0,33,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,8,3,40,39,25,28,11,3,156,28,70,73,147,98,73,67,28,8,596,846,1553,1641,3067,1757,1369,922,386,94,11643,0,0,0,0,0,0,0,0,0,0,683,1415,1520,2652,1425,1031,580,221,61,9583,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6
214011375,0,0,0,0,4,4,4,3,0,15,0,0,0,11,3,5,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,7,4,0,0,8,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,11,0,0,0,3,0,0,0,0,0,4,8,8,5,80,18,27,21,15,3,192,39,75,63,195,118,104,69,44,16,722,560,863,826,2439,1114,1032,747,394,128,8108,0,0,0,0,0,0,0,0,0,0,480,664,639,1787,738,674,526,262,117,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,3,3,11,0,0,0,0,0,20,0,0,3,4,4,4,3,0,0,14
214011376,0,0,0,0,3,0,0,0,0,3,0,3,0,18,13,16,0,3,0,55,0,0,0,0,0,3,0,0,0,7,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,5,4,13,4,3,0,0,0,25,0,0,0,11,0,0,0,0,0,11,0,0,0,0,3,0,3,0,0,13,0,0,3,12,5,0,0,0,0,21,0,10,9,46,27,22,15,6,0,135,14,30,38,87,42,29,22,8,3,276,548,1018,810,1887,957,709,378,125,17,6455,0,0,0,11,10,9,0,0,0,26,521,807,681,1378,591,346,222,54,18,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,7,3,0,0,0,0,12,0,0,0,3,3,0,0,0,0,12,0,0,0,3,0,8,3,0,0,20
214021377,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,3,0,0,7,0,0,3,3,5,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,32,15,7,85,10,31,34,57,48,39,66,56,37,371,235,575,498,1023,715,720,916,484,148,5318,0,0,0,0,0,0,0,0,0,0,232,482,426,864,560,625,568,288,113,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3
214021378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,3,3,27,7,16,17,36,33,46,41,24,8,219,116,318,271,362,391,529,435,193,73,2695,0,0,0,0,0,0,0,0,0,0,84,260,198,314,347,385,333,140,53,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
